DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,18.5,0.95826,-0.63206
,18.6,1.19263,2.30107
,18.7,0.95729,0.57897
,18.8,1.04506,0.40561
,18.9,1.53876,0.85116
,19,0.61672,0.33566
,19.1,0.74548,-0.94363
,19.2,-0.24315,-1.21241
,19.3,-1.94737,-0.5532
,19.4,-3.32841,-0.75403
,19.5,-6.91506,-2.30593
,19.6,-9.70964,-3.51532
,19.7,-13.8772,-4.71427
,19.8,-17.4949,-5.07536
,19.9,-20.2098,-8.49927
,20,-23.7413,-7.3962
,20.1,-24.6939,-7.09133
,20.2,-27.316,-8.25648
,20.3,-27.701,-9.02448
,20.4,-27.7754,-8.91946
,20.5,-29.0365,-8.86633
,20.6,-28.9555,-9.57298
,20.7,-28.9625,-9.48169
,20.8,-30.1516,-11.4508
,20.9,-31.6372,-9.35911
,21,-32.1152,-10.4782
,21.1,-32.4675,-10.5135
,21.2,-33.4018,-9.73544
,21.3,-33.5161,-10.6704
,21.4,-34.724,-12.3616
,21.5,-33.1936,-11.3781
,21.6,-32.6519,-10.6314
,21.7,-31.7297,-10.0311
,21.8,-31.01,-11.884
,21.9,-28.3742,-10.9609
,22,-25.7865,-10.1872
,22.1,-22.8383,-9.26774
,22.2,-21.8378,-8.47961
,22.3,-21.4196,-8.32725
,22.4,-19.0461,-9.26033
,22.5,-18.6186,-8.42113
,22.6,-16.6353,-6.37468
,22.7,-14.4014,-5.56485
,22.8,-13.0149,-5.7742
,22.9,-11.6659,-5.30093
,23,-9.53058,-4.86823
,23.1,-7.15617,-2.43561
,23.2,-5.83852,-2.5665
,23.3,-3.49083,-3.83986
,23.4,-1.66345,-2.93755
,23.5,-1.50142,-2.76867
,23.6,-1.18434,-2.68748
,23.7,0.14822,-3.17681
,23.8,0.44061,-1.41818
,23.9,0.82393,-0.2445
,24,0.94045,1.23923
,24.1,1.94615,0.85366
,24.2,1.47828,1.35841
,24.3,1.64292,1.20243
,24.4,0.13865,-0.30172
,24.5,-3.06883,-0.96248
,24.6,-1.89493,-0.31557
,24.7,-0.77928,0.46332
,24.8,-3.09635,-1.1495
,24.9,-6.59493,-2.39085
,25,-10.1046,-3.96438
,25.1,-13.09,-5.61514
,25.2,-16.5273,-6.24316
,25.3,-18.0922,-6.77686
,25.4,-20.989,-7.55737
,25.5,-24.2294,-8.52075
,25.6,-27.3735,-8.65433
,25.7,-30.0076,-11.6631
,25.8,-32.9045,-10.8549
,25.9,-34.8803,-10.8862
,26,-37.4829,-13.2868
,26.1,-38.838,-14.5715
,26.2,-39.6438,-14.264
,26.3,-39.7442,-14.6321
,26.4,-40.8301,-14.36
,26.5,-40.2439,-13.3037
,26.6,-40.0659,-13.9562
,26.7,-39.5571,-13.9252
,26.8,-40.2829,-13.1441
,26.9,-39.5575,-12.8562
,27,-37.0835,-11.9797
,27.1,-36.0231,-10.4078
,27.2,-34.2398,-10.5992
,27.3,-32.677,-10.665
,27.4,-30.7378,-11.152
,27.5,-29.363,-10.6072
,27.6,-27.5458,-10.2086
,27.7,-24.7723,-9.45867
,27.8,-21.7751,-9.62113
,27.9,-19.6013,-8.89139
,28,-17.7012,-8.01547
,28.1,-16.1877,-7.3155
,28.2,-15.153,-7.29053
,28.3,-14.8243,-6.63276
,28.4,-12.6147,-6.5325
,28.5,-11.7178,-4.91943
,28.6,-9.42918,-3.9026
,28.7,-9.33147,-4.05792
,28.8,-6.03851,-2.88059
,28.9,-6.09624,-2.89617
,29,-5.09902,-3.09168
,29.1,-3.38174,-2.15929
,29.2,-3.05051,0.51182
,29.3,-2.60661,-1.61792
,29.4,-2.85476,-3.23119
,29.5,-2.87006,-2.68847
,29.6,-2.13288,-2.20838
,29.7,-2.47214,-2.73907
,29.8,-5.00715,-2.11063
,29.9,-9.33421,-4.31984
,30,-14.9916,-5.81678
,30.1,-22.4327,-7.16969
,30.2,-27.5866,-8.49664
,30.3,-32.2619,-10.3004
,30.4,-34.9663,-9.93989
,30.5,-38.4057,-11.1332
,30.6,-41.3953,-9.71454
,30.7,-41.5302,-12.6613
,30.8,-41.1487,-12.876
,30.9,-41.3299,-10.9134
,31,-41.1399,-12.0286
,31.1,-42.4393,-11.9763
,31.2,-42.5562,-11.1145
,31.3,-41.0067,-11.753
,31.4,-38.6118,-11.6672
,31.5,-37.9168,-9.22634
,31.6,-37.6455,-9.14894
,31.7,-36.8856,-10.4665
,31.8,-36.1796,-9.95003
,31.9,-35.2813,-10.3919
,32,-32.4687,-9.17297
,32.1,-30.0184,-9.70609
,32.2,-27.1427,-9.54395
