DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-1.11237,-1.71663
,0.1,-0.52803,-2.21021
,0.2,-5.1992e-2,-0.55656
,0.3,-0.43497,-1.52069
,0.4,0.70495,-1.24302
,0.5,-0.72048,-2.00797
,0.6,8.4597e-2,-3.14254
,0.7,-0.53658,0.33157
,0.8,-0.62766,-1.43241
,0.9,-0.1931,-1.5555
,1,-0.66293,-1.56181
,1.1,-3.30728,-1.93824
,1.2,-5.92547,-3.31226
,1.3,-6.57671,-4.27703
,1.4,-6.41331,-4.51247
,1.5,-6.68583,-4.73655
,1.6,-8.29081,-7.00973
,1.7,-11.2454,-8.29421
,1.8,-16.1599,-10.9408
,1.9,-19.276,-10.2525
,2,-20.8265,-11.1047
,2.1,-21.9976,-11.8915
,2.2,-26.4252,-12.0477
,2.3,-30.0792,-12.638
,2.4,-32.7808,-14.0419
,2.5,-33.5281,-15.4984
,2.6,-34.9721,-16.0356
,2.7,-36.484,-16.3341
,2.8,-36.4462,-15.964
,2.9,-35.3012,-12.9635
,3,-33.8419,-14.3974
,3.1,-32.6884,-15.5405
,3.2,-30.2791,-14.8412
,3.3,-30.1678,-14.4532
,3.4,-25.3474,-13.6657
,3.5,-22.2545,-11.7928
,3.6,-19.658,-11.3717
,3.7,-18.9912,-11.8852
,3.8,-17.8836,-11.4784
,3.9,-16.8346,-9.17149
,4,-14.0153,-9.07251
,4.1,-11.4376,-8.38863
,4.2,-9.49395,-6.36255
,4.3,-8.52332,-6.30949
,4.4,-3.31653,-4.74066
,4.5,-0.35145,-2.67687
,4.6,1.05794,-3.78995
,4.7,7.9716e-2,-2.45045
,4.8,-0.6479,-2.79689
,4.9,3.7811e-2,-2.70874
,5,0.66351,-2.16934
,5.1,0.85214,-2.52694
,5.2,-1.16858,-2.57507
,5.3,1.5678e-2,-2.75754
,5.4,-1.61907,-6.28047
,5.5,-4.81971,-3.01369
,5.6,-7.31782,-3.59562
,5.7,-10.9675,-6.6894
,5.8,-13.8499,-7.50392
,5.9,-18.3132,-9.56857
,6,-19.0688,-10.0387
,6.1,-20.6842,-10.1338
,6.2,-20.2314,-9.45835
,6.3,-19.5147,-8.8561
,6.4,-18.4783,-9.56072
,6.5,-18.5315,-8.86957
,6.6,-17.6994,-9.16588
,6.7,-17.0878,-9.27825
,6.8,-16.0832,-8.96867
,6.9,-17.3406,-8.43578
,7,-17.0727,-8.20292
,7.1,-17.2,-8.4194
,7.2,-17.0452,-8.68062
,7.3,-17.5089,-9.41303
,7.4,-15.6407,-9.16639
,7.5,-16.3445,-9.42827
,7.6,-15.2601,-7.75746
,7.7,-14.8212,-8.51065
,7.8,-13.6482,-7.06424
,7.9,-10.7291,-5.79436
,8,-8.50867,-4.31994
,8.1,-7.13572,-4.1062
,8.2,-5.93672,-3.38424
,8.3,-5.36521,-3.06146
,8.4,-3.73788,-3.14134
,8.5,-1.92321,-2.13504
,8.6,-2.113,-2.26862
,8.7,-1.82491,-1.29326
,8.8,-1.80333,-2.63762
,8.9,-1.29784,-3.8201
,9,-1.00472,-3.85938
,9.1,-0.69948,-2.90721
,9.2,-0.34347,-3.54726
