DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-0.14557,0.84321
,0.1,-7.9788e-2,1.07439
,0.2,5.7157e-2,1.05309
,0.3,0.20047,1.40799
,0.4,-0.83836,0.43438
,0.5,1.10123,0.51571
,0.6,1.0272,-0.15431
,0.7,0.79093,1.05457
,0.8,1.96648,2.42655
,0.9,3.16042,2.81167
,1,4.48964,2.70329
,1.1,5.92335,1.98937
,1.2,7.10627,0.6798
,1.3,7.80559,2.63547
,1.4,8.36023,1.46948
,1.5,7.61921,1.45948
,1.6,9.07742,2.18142
,1.7,9.60684,1.39141
,1.8,8.57499,2.35274
,1.9,8.96868,2.33066
,2,8.12013,2.31844
,2.1,8.64789,1.07937
,2.2,7.63038,1.14684
,2.3,7.28379,0.87366
,2.4,7.70409,0.74821
,2.5,7.6286,1.69433
,2.6,6.2254,0.53089
,2.7,5.55204,-0.82338
,2.8,4.90926,1.11431
,2.9,3.54771,6.2912e-2
,3,3.55714,-0.60732
,3.1,2.18712,0.51824
,3.2,1.08766,1.19677
,3.3,2.60178,1.09815
,3.4,0.80417,0.78708
,3.5,0.41028,1.63142
,3.6,0.75884,0.34033
,3.7,1.1749,1.81256
,3.8,1.64617,1.16509
,3.9,0.84998,0.95744
,4,-0.54578,1.7069
,4.1,1.19977,1.35827
,4.2,0.65939,1.80052
,4.3,2.76814,1.15273
,4.4,3.46475,2.14415
,4.5,3.10899,1.87416
,4.6,3.6555,1.41166
,4.7,6.53477,0.49122
,4.8,7.49999,2.04898
,4.9,8.8802,2.06442
,5,10.5654,1.71601
,5.1,10.2091,2.38075
,5.2,11.3086,2.01889
,5.3,12.106,1.5464
,5.4,12.4273,2.92013
,5.5,13.4875,4.79619
,5.6,13.4519,4.19044
,5.7,14.0157,3.50435
,5.8,14.5944,4.17163
,5.9,16.3447,3.79933
,6,15.4223,4.05231
,6.1,15.5788,2.92055
,6.2,16.2979,3.02548
,6.3,15.2783,2.38731
,6.4,17.4749,4.38334
,6.5,16.9994,2.3575
,6.6,17.1128,1.79087
,6.7,17.3687,1.93201
,6.8,17.6974,1.77405
,6.9,17.287,1.00991
,7,16.961,1.14367
,7.1,16.8206,1.71903
,7.2,15.0011,1.9432
,7.3,15.5172,2.0267
,7.4,13.4334,2.56966
,7.5,12.5606,1.50105
,7.6,8.49055,0.84928
,7.7,7.19016,2.44792
,7.8,4.78529,2.14509
,7.9,3.99904,2.69331
,8,3.1508,1.94418
,8.1,3.44521,1.20606
,8.2,2.00687,1.34936
,8.3,3.93785,2.48896
,8.4,1.60358,2.43107
,8.5,3.23801,2.028
,8.6,3.84962,2.11534
,8.7,2.85478,1.30422
,8.8,2.23249,2.52963
,8.9,0.76874,3.52131
,9,0.98655,2.57691
,9.1,1.43505,1.9824
,9.2,1.45875,2.64482
,9.3,3.01508,2.76302
,9.4,3.03214,2.06309
,9.5,2.9361,2.61367
,9.6,2.2874,2.75293
,9.7,3.24464,1.0473
,9.8,4.69481,1.23035
,9.9,7.2288,1.51913
,10,8.40551,2.06641
,10.1,10.0813,3.46535
,10.2,9.33798,3.8801
,10.3,10.0073,3.66517
,10.4,10.5905,3.38441
