DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,1.09589,0.16755
,0.1,-0.49675,1.00665
,0.2,-1.44073,0.68352
,0.3,0.339,-0.12076
,0.4,0.95342,1.86257
,0.5,0.28425,1.93746
,0.6,0.6176,0.6784
,0.7,7.156e-3,0.45965
,0.8,1.9154,1.7145
,0.9,0.12843,0.60953
,1,0.92834,0.25189
,1.1,0.42475,-0.26335
,1.2,2.78629,0.16097
,1.3,3.81056,-0.65375
,1.4,4.23039,-0.9535
,1.5,6.01598,0.97758
,1.6,6.50825,-0.13105
,1.7,6.82805,-0.44521
,1.8,7.16419,0.56855
,1.9,8.22434,0.47823
,2,9.15373,2.20822
,2.1,8.89274,1.43766
,2.2,7.9527,1.33722
,2.3,7.84015,1.84296
,2.4,9.59816,1.3746
,2.5,9.03105,2.40689
,2.6,8.73557,0.85837
,2.7,9.92461,2.07156
,2.8,8.86269,1.95955
,2.9,11.4917,1.52353
,3,11.848,3.22284
,3.1,10.7216,1.74049
,3.2,9.36532,2.55388
,3.3,6.0643,1.11329
,3.4,3.56929,0.98864
,3.5,0.67642,-0.42562
,3.6,1.59083,0.20923
,3.7,1.24315,0.25717
,3.8,0.78622,-0.12889
,3.9,1.21326,0.5292
,4,0.47764,1.20954
,4.1,0.34384,1.6222e-2
,4.2,1.30536,1.46135
,4.3,-7.952e-3,0.98779
,4.4,0.10374,0.52785
,4.5,5.3926e-2,0.58901
,4.6,-0.19821,0.58084
,4.7,-0.25168,0.59525
,4.8,-0.24815,0.96183
,4.9,0.99854,0.75577
,5,0.40801,0.56061
,5.1,2.44083,0.6247
,5.2,5.34838,0.79186
,5.3,6.5594,1.85537
,5.4,6.41416,2.1092
,5.5,6.57695,1.76844
,5.6,7.51861,1.49626
,5.7,8.07625,1.70288
,5.8,7.17434,2.0732
,5.9,6.25829,1.07505
,6,9.54876,1.97606
,6.1,10.5174,2.60393
,6.2,11.705,3.92427
,6.3,11.7391,3.3501
,6.4,12.6029,3.65165
,6.5,13.5498,3.47442
,6.6,14.509,4.03532
,6.7,14.5198,4.08913
,6.8,14.1295,5.05124
,6.9,14.65,4.12646
,7,14.5948,4.58411
,7.1,15.9551,4.7796
,7.2,16.9592,4.62973
,7.3,15.8931,4.77254
,7.4,16.7207,5.70962
,7.5,17.4956,5.53003
,7.6,17.0337,4.62831
,7.7,15.9766,4.32712
,7.8,15.9855,4.9961
,7.9,11.148,3.07789
,8,10.5145,3.72894
,8.1,9.72826,2.94103
,8.2,9.11061,3.91764
,8.3,6.6397,3.66135
,8.4,5.83937,1.94854
,8.5,4.83731,1.92965
,8.6,4.40169,2.08465
,8.7,3.51907,1.17935
,8.8,3.03504,1.18265
,8.9,2.35691,1.52675
,9,1.43854,1.75447
,9.1,1.11216,1.14255
,9.2,1.25818,1.48703
,9.3,0.34127,0.82544
,9.4,1.32914,1.83296
,9.5,1.00662,1.17436
,9.6,0.14675,1.28551
,9.7,1.66827,0.39824
,9.8,2.51079,1.77885
,9.9,0.23735,1.54271
,10,3.80526,0.59809
,10.1,5.10268,0.73125
,10.2,6.0531,0.8273
,10.3,4.95041,0.61514
