DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,20.8,9.25892,3.93436
,20.9,10.6966,4.21476
,21,10.2789,5.47391
,21.1,9.4847,5.20044
,21.2,9.42162,5.58509
,21.3,9.57058,4.72002
,21.4,6.40981,5.09167
,21.5,4.70422,4.03324
,21.6,3.44831,2.78672
,21.7,3.50005,2.92835
,21.8,3.28358,3.12045
,21.9,2.64017,3.42622
,22,3.53373,2.64124
,22.1,3.02626,2.48203
,22.2,2.7082,2.73883
,22.3,1.49812,1.42634
,22.4,1.91661,2.11305
,22.5,0.237,2.71504
,22.6,-0.86184,3.54572
,22.7,-1.76262,3.19826
,22.8,-2.20189,4.53409
,22.9,-2.92365,4.18904
,23,-1.81782,3.76805
,23.1,-1.77831,3.73596
,23.2,0.48443,3.50628
,23.3,0.78911,2.37902
,23.4,3.49344,2.36993
,23.5,4.49844,4.12081
,23.6,6.82924,4.22631
,23.7,8.70185,4.98348
,23.8,8.91117,5.06586
,23.9,10.299,5.41112
,24,11.5292,5.83565
,24.1,11.5588,5.68426
,24.2,13.1141,6.3035
,24.3,13.0237,7.48871
,24.4,14.208,6.96614
,24.5,14.4214,7.53107
,24.6,14.8252,7.23803
,24.7,14.9449,7.98189
,24.8,15.847,6.41438
,24.9,15.7051,6.25867
,25,16.0595,7.20705
,25.1,16.1688,6.80405
,25.2,15.3285,6.33935
,25.3,16.1849,6.96893
,25.4,17.2169,7.89656
,25.5,15.3083,6.53839
,25.6,14.7352,6.9973
,25.7,16.5528,5.38129
,25.8,14.757,4.64511
,25.9,14.0902,6.69722
,26,14.2601,5.2441
,26.1,14.2344,5.1806
,26.2,14.0778,5.60588
,26.3,13.7834,4.95163
,26.4,12.5808,5.84222
,26.5,12.3789,7.02931
,26.6,11.2681,7.28368
,26.7,11.2178,6.28133
,26.8,11.2674,5.49073
,26.9,9.48167,5.8277
,27,8.48627,5.37163
,27.1,6.71009,4.89377
,27.2,5.94279,5.69604
,27.3,6.31908,3.20913
,27.4,4.65592,4.0573
,27.5,5.08997,3.42158
,27.6,6.08261,3.18631
,27.7,5.57184,4.32599
,27.8,4.96859,4.18499
,27.9,4.70861,3.90605
,28,4.08853,3.60528
,28.1,6.13499,4.65351
,28.2,5.82663,4.21769
,28.3,5.29873,4.9425
,28.4,9.14652,5.85751
,28.5,10.5875,6.15538
,28.6,9.81826,5.01192
,28.7,10.1299,4.78403
,28.8,8.56057,5.53847
,28.9,8.58861,4.63229
,29,10.4489,6.24003
,29.1,12.3814,6.51008
,29.2,13.9395,6.87665
,29.3,14.5314,8.46049
,29.4,14.6264,8.04087
,29.5,14.6294,7.49985
,29.6,15.1533,7.09199
,29.7,15.4327,8.0527
,29.8,16.2591,7.30321
,29.9,16.4004,7.16895
,30,16.331,7.16667
