DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-24.1509,7.85253
,0.1,-24.9754,7.65636
,0.2,-23.9123,7.55193
,0.3,-23.4838,8.1962
,0.4,-23.8227,7.63753
,0.5,-24.2678,8.62546
,0.6,-25.3088,8.31493
,0.7,-27.8979,8.05301
,0.8,-28.4864,8.54507
,0.9,-29.0554,9.00805
,1,-31.8497,8.25205
,1.1,-32.7179,9.13673
,1.2,-34.324,8.31742
,1.3,-36.01,8.71873
,1.4,-35.5625,8.71568
,1.5,-36.8282,9.96037
,1.6,-37.0962,9.48116
,1.7,-36.5678,9.67872
,1.8,-36.5911,8.7663
,1.9,-37.7111,9.44158
,2,-35.8032,8.87435
,2.1,-34.7665,8.88183
,2.2,-32.7567,8.54859
,2.3,-34.5313,9.83513
,2.4,-32.7191,8.96954
,2.5,-30.3218,8.48269
,2.6,-29.2357,8.80365
,2.7,-26.0815,7.85961
,2.8,-26.4523,8.20672
,2.9,-24.703,9.51365
,3,-25.1208,7.9044
,3.1,-24.0305,8.72184
,3.2,-23.0089,10.0178
,3.3,-20.8792,9.71848
,3.4,-23.0436,9.42938
,3.5,-21.9071,8.95912
,3.6,-22.9378,9.60954
,3.7,-22.5381,10.5005
,3.8,-23.7812,8.61468
,3.9,-24.0236,10.1938
,4,-21.462,8.81209
,4.1,-20.3335,8.47011
,4.2,-20.034,9.08522
,4.3,-20.372,9.26683
,4.4,-19.6918,9.04234
,4.5,-20.4801,8.56448
,4.6,-22.4017,8.37958
,4.7,-24.4279,8.23616
,4.8,-21.6617,8.77837
,4.9,-23.8336,8.44519
,5,-28.1732,7.70314
,5.1,-30.6754,8.69341
,5.2,-28.0231,7.37379
,5.3,-28.3672,7.84631
,5.4,-35.0296,7.60715
,5.5,-34.6708,7.84077
,5.6,-32.1657,8.92697
,5.7,-31.8275,7.72591
,5.8,-35.3901,9.01569
,5.9,-35.6746,8.5468
,6,-34.2868,8.81717
,6.1,-34.5021,8.12675
,6.2,-32.2701,8.90145
,6.3,-34.9298,8.56655
,6.4,-34.1003,8.35446
,6.5,-33.2263,7.93037
,6.6,-31.5168,8.66124
,6.7,-32.0313,9.05963
,6.8,-32.9758,8.64929
,6.9,-32.5845,8.34152
,7,-33.5487,8.21157
,7.1,-32.4819,7.77331
,7.2,-31.3711,7.9233
,7.3,-30.687,7.77188
,7.4,-31.2277,8.17173
,7.5,-29.471,8.38652
,7.6,-29.1945,9.16164
,7.7,-29.1481,7.31094
,7.8,-28.524,8.27238
,7.9,-27.2923,8.53547
,8,-24.4283,8.8343
,8.1,-24.8143,8.88732
,8.2,-24.8821,8.55205
,8.3,-24.4732,9.07952
,8.4,-24.1597,8.97696
,8.5,-23.8181,9.74289
,8.6,-25.3195,8.77631
,8.7,-23.61,8.77697
,8.8,-23.0095,9.12659
,8.9,-24.5401,8.83356
,9,-25.2547,9.43087
,9.1,-25.4619,9.35395
,9.2,-23.859,8.59029
,9.3,-25.3638,8.09085
,9.4,-25.5057,9.14083
,9.5,-24.5583,7.64958
,9.6,-24.1968,8.47258
,9.7,-25.685,8.7579
,9.8,-25.3778,8.2198
,9.9,-25.1465,8.02605
