DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-24.3541,8.94019
,0.1,-27.6542,10.6593
,0.2,-23.3626,11.2277
,0.3,-22.0912,8.6704
,0.4,-26.8116,9.74468
,0.5,-25.7211,9.91669
,0.6,-27.8961,9.53192
,0.7,-25.1139,8.80814
,0.8,-26.9459,9.83576
,0.9,-31.6043,8.55998
,1,-33.0032,8.94095
,1.1,-30.0692,9.03554
,1.2,-36.3988,8.87463
,1.3,-38.717,8.74676
,1.4,-37.1204,9.02199
,1.5,-39.1497,9.41434
,1.6,-40.6279,9.21711
,1.7,-42.4181,8.26796
,1.8,-43.7059,8.78633
,1.9,-44.5105,8.5023
,2,-44.322,6.80162
,2.1,-44.2436,8.92027
,2.2,-42.7002,7.52611
,2.3,-41.0735,8.47966
,2.4,-38.0581,8.18477
,2.5,-38.6748,7.91238
,2.6,-33.0006,8.09777
,2.7,-31.8166,9.05073
,2.8,-28.7601,9.70679
,2.9,-27.0528,8.4601
,3,-26.3077,9.37667
,3.1,-24.5602,9.70547
,3.2,-24.0264,8.30486
,3.3,-23.6667,9.34976
,3.4,-23.2139,9.2944
,3.5,-21.568,8.46148
,3.6,-21.8615,8.72165
,3.7,-24.7223,8.74015
,3.8,-20.6058,8.42493
,3.9,-21.1079,8.62035
,4,-24.9252,8.95041
,4.1,-24.6388,9.58065
,4.2,-23.7114,8.93824
,4.3,-19.7918,9.12245
,4.4,-20.7667,8.88888
,4.5,-20.5321,7.83493
,4.6,-23.5651,8.81537
,4.7,-24.7259,10.0295
,4.8,-26.1917,8.9844
,4.9,-28.6363,8.74431
,5,-30.6988,9.72256
,5.1,-31.8147,8.90147
,5.2,-30.8403,9.43483
,5.3,-33.3947,8.65666
,5.4,-36.623,7.93104
,5.5,-38.3987,9.01263
,5.6,-36.743,9.26985
,5.7,-35.5686,8.47378
,5.8,-37.6444,9.36142
,5.9,-38.0039,9.04134
,6,-36.9497,7.98003
,6.1,-35.3654,7.9502
,6.2,-33.8872,7.76728
,6.3,-34.481,8.89504
,6.4,-33.3346,8.5224
,6.5,-35.0172,8.52507
,6.6,-34.9966,8.35155
,6.7,-34.373,8.49425
,6.8,-31.2573,8.11626
,6.9,-30.4298,8.42083
,7,-29.5518,9.30141
,7.1,-29.122,9.08481
,7.2,-28.0531,9.2387
,7.3,-26.454,9.27229
,7.4,-24.5657,9.48573
,7.5,-25.5697,9.07632
,7.6,-23.4479,9.54565
,7.7,-23.074,9.19456
,7.8,-22.8065,8.85566
,7.9,-23.4436,9.0143
,8,-22.0674,9.15275
,8.1,-21.5684,9.79851
,8.2,-23.4006,9.99004
,8.3,-22.5943,9.29369
,8.4,-22.7121,8.74572
,8.5,-24.7044,10.1103
,8.6,-23.2911,9.05659
,8.7,-23.2396,9.22929
,8.8,-22.2217,9.2242
,8.9,-20.8368,9.61602
,9,-20.4549,8.97235
,9.1,-21.0555,9.26652
,9.2,-22.4872,9.01978
,9.3,-20.8545,9.56481
,9.4,-25.6475,8.51825
,9.5,-28.0515,8.87824
,9.6,-29.6472,9.13991
,9.7,-29.7924,9.95005
,9.8,-32.0559,9.46136
