DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,19.7,1.54936,6.84297
,19.8,2.39013,7.06093
,19.9,2.78379,6.95507
,20,4.51166,7.181
,20.1,3.64789,8.17608
,20.2,5.46309,6.79445
,20.3,2.98186,5.88526
,20.4,3.08076,7.69652
,20.5,3.75995,7.46817
,20.6,2.72401,7.75031
,20.7,2.44641,6.56538
,20.8,2.23891,6.91323
,20.9,1.04979,7.34725
,21,1.95206,6.58773
,21.1,-0.42484,6.76883
,21.2,0.20875,7.47698
,21.3,-1.1526e-2,6.78839
,21.4,-1.73409,7.5037
,21.5,-2.00653,5.75999
,21.6,-4.04404,6.70038
,21.7,-3.18985,6.42813
,21.8,-6.70625,6.38316
,21.9,-5.81774,6.13154
,22,-7.05304,6.74621
,22.1,-6.429,6.16444
,22.2,-7.28038,5.86304
,22.3,-6.47437,6.21873
,22.4,-10.3018,6.40957
,22.5,-7.29577,7.04992
,22.6,-9.26939,6.14822
,22.7,-8.26563,3.98845
,22.8,-10.6197,6.64917
,22.9,-11.4197,5.86443
,23,-11.0335,5.61786
,23.1,-15.1604,6.02149
,23.2,-14.1676,5.87812
,23.3,-14.3753,5.41311
,23.4,-15.0289,4.98198
,23.5,-15.081,4.85833
,23.6,-14.1674,5.64199
,23.7,-14.1268,6.18531
,23.8,-11.8363,5.99255
,23.9,-13.1862,5.56106
,24,-11.954,6.66215
,24.1,-9.58027,6.04102
,24.2,-8.69314,6.7474
,24.3,-8.29471,7.04108
,24.4,-5.09651,5.73602
,24.5,-5.4381,6.33206
,24.6,-3.30826,6.07352
,24.7,-4.24721,7.4923
,24.8,-3.59,7.04632
,24.9,-3.12942,7.30824
,25,-2.25074,6.24166
,25.1,-3.49737,7.51724
,25.2,-3.21248,6.65438
,25.3,-3.44974,6.31737
,25.4,-3.81207,6.12529
,25.5,-2.39807,7.75536
,25.6,-3.59391,5.62046
,25.7,-3.48501,7.60132
,25.8,-2.13721,6.90289
,25.9,-4.46763,6.49139
,26,-3.37652,6.0037
,26.1,-4.27373,6.50329
,26.2,-4.19483,6.32519
,26.3,-5.38284,5.78453
,26.4,-6.27807,6.2955
,26.5,-5.62921,6.33964
,26.6,-6.16381,6.23062
,26.7,-7.18031,6.46221
,26.8,-6.08546,5.44882
,26.9,-10.1821,5.85456
,27,-5.49372,5.93326
,27.1,-8.43385,6.38714
,27.2,-8.00536,5.56012
,27.3,-9.37262,5.31729
,27.4,-9.16308,6.31528
,27.5,-8.88068,5.92946
