DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-15.0212,5.54538
,0.1,-15.7224,5.97058
,0.2,-15.0989,6.1165
,0.3,-14.682,6.53449
,0.4,-15.3578,6.95471
,0.5,-16.4796,5.40516
,0.6,-14.5834,5.18061
,0.7,-14.2397,5.1752
,0.8,-12.8601,5.56623
,0.9,-11.7699,4.47525
,1,-11.297,4.01425
,1.1,-9.52355,5.81449
,1.2,-8.6149,4.99683
,1.3,-8.13887,5.79276
,1.4,-6.68099,5.37164
,1.5,-3.40278,6.28154
,1.6,-3.29913,6.56635
,1.7,-4.62629,6.20752
,1.8,-4.3309,5.82751
,1.9,-4.07536,5.90945
,2,-4.30591,8.26622
,2.1,-5.03847,7.14981
,2.2,-5.61426,7.03394
,2.3,-6.17696,7.31152
,2.4,-5.60802,6.93717
,2.5,-8.14403,7.04338
,2.6,-8.95627,6.36392
,2.7,-9.8719,7.37789
,2.8,-11.0327,7.87147
,2.9,-10.5955,8.76806
,3,-11.7855,7.78134
,3.1,-14.1386,7.72734
,3.2,-13.8354,7.67829
,3.3,-14.119,7.1186
,3.4,-14.8887,7.17787
,3.5,-15.8948,6.57926
,3.6,-16.4424,7.34089
,3.7,-17.2891,7.00452
,3.8,-17.3121,7.41715
,3.9,-16.1952,7.56146
,4,-15.5365,7.07354
,4.1,-15.6969,7.71915
,4.2,-14.4344,7.42932
,4.3,-15.5754,7.58373
,4.4,-16.9311,7.77406
,4.5,-17.4346,7.77404
,4.6,-17.8141,7.55063
,4.7,-16.1557,7.29659
,4.8,-15.3751,7.07686
,4.9,-14.7542,7.9937
,5,-14.8608,6.81317
,5.1,-14.6795,6.74988
,5.2,-15.1476,6.43879
,5.3,-13.0515,7.81347
,5.4,-12.5965,7.09107
,5.5,-10.8114,5.86476
,5.6,-8.7129,6.72152
,5.7,-6.99975,7.12622
,5.8,-6.58595,8.12975
,5.9,-5.45937,7.73028
,6,-5.60335,8.56627
,6.1,-3.26559,8.51868
,6.2,-3.12409,8.26369
,6.3,-3.49661,8.15016
,6.4,-3.33258,8.21947
,6.5,-3.96833,8.66654
,6.6,-4.10174,8.33787
,6.7,-4.36086,7.70126
,6.8,-4.24008,8.58046
,6.9,-4.79868,7.92689
,7,-6.07501,8.53157
,7.1,-7.63362,8.41717
,7.2,-6.60662,7.6087
,7.3,-7.58339,8.5928
,7.4,-8.4789,6.51197
,7.5,-8.40859,6.79453
,7.6,-9.55514,7.92718
,7.7,-8.87058,7.10011
,7.8,-7.97252,7.91303
,7.9,-9.295,6.67253
,8,-11.3908,6.67256
,8.1,-11.5458,6.48754
,8.2,-12.3564,6.44528
,8.3,-11.9679,6.41727
,8.4,-13.4476,5.74335
,8.5,-13.6647,6.39715
,8.6,-15.0822,6.31141
,8.7,-14.3902,7.09636
,8.8,-14.11,7.39564
,8.9,-15.8197,6.23337
,9,-15.4478,5.98092
,9.1,-16.3341,7.12575
,9.2,-16.093,6.77275
,9.3,-16.1329,7.2541
,9.4,-15.4145,7.33218
,9.5,-17.1033,7.50804
,9.6,-15.0284,6.82361
,9.7,-12.8052,6.19121
,9.8,-13.1641,6.59789
