DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,19.4,0.43148,2.25445
,19.5,0.44572,3.15604
,19.6,0.95523,3.80272
,19.7,0.21091,4.72953
,19.8,0.90614,5.01501
,19.9,0.19223,5.84746
,20,-1.46298,7.91656
,20.1,-1.61107,11.5526
,20.2,-3.31768,11.8595
,20.3,-4.70744,13.2889
,20.4,-4.19933,13.3265
,20.5,-3.36734,12.7216
,20.6,-3.91619,12.5987
,20.7,-3.79002,13.7221
,20.8,-3.35566,13.4859
,20.9,-3.9133,13.585
,21,-2.72839,14.1477
,21.1,-4.38943,14.3805
,21.2,-2.64934,13.5345
,21.3,-3.34591,14.2998
,21.4,-2.48745,13.8733
,21.5,-2.31338,13.7545
,21.6,-3.2239,13.3066
,21.7,-3.23401,12.4692
,21.8,-2.26611,12.1409
,21.9,-0.95729,11.4837
,22,-0.56586,11.3678
,22.1,-2.80087,9.72197
,22.2,-0.39373,8.69363
,22.3,2.4853e-2,6.97645
,22.4,-0.06773,7.82141
,22.5,0.36337,8.61402
,22.6,2.3315e-2,7.48809
,22.7,0.97647,7.8485
,22.8,0.40715,5.22767
,22.9,0.15546,4.16334
,23,1.30474,4.90228
,23.1,0.34688,3.60915
,23.2,0.65541,1.31485
,23.3,-0.74747,1.01689
,23.4,-0.46028,1.40691
,23.5,-0.89605,1.6721
,23.6,-0.12866,1.64006
,23.7,-1.41572,3.16261
,23.8,0.07653,1.84081
,23.9,-1.2756,2.29278
,24,0.17772,2.52866
,24.1,-0.11427,2.69563
,24.2,0.6572,3.51762
,24.3,0.64968,4.34045
,24.4,0.96202,4.29953
,24.5,0.51812,4.74219
,24.6,0.08168,4.40746
,24.7,0.8554,4.30902
,24.8,0.2697,4.57406
,24.9,0.77858,5.44165
,25,1.28268,7.04106
,25.1,0.22524,6.41938
,25.2,9.0428e-2,6.47065
,25.3,0.26619,6.75307
,25.4,0.85802,8.63794
,25.5,0.64535,10.1803
,25.6,0.20061,8.80663
,25.7,-0.86981,8.56719
,25.8,-0.37927,10.0183
,25.9,-1.53129,9.76345
,26,-0.49292,10.1753
,26.1,5.1507e-2,9.44218
,26.2,-0.39518,9.97304
,26.3,-2.4485e-2,10.2381
,26.4,0.94104,8.89605
,26.5,1.89479,7.46846
,26.6,0.64028,8.31865
,26.7,0.93772,6.89163
,26.8,2.34191,7.50798
,26.9,2.76038,6.14056
,27,3.11413,5.43867
,27.1,2.65644,4.73857
,27.2,4.11268,3.40876
,27.3,3.82901,4.57815
,27.4,3.9406,2.92216
,27.5,3.13298,3.90333
,27.6,2.97156,2.60285
,27.7,2.28606,3.22468
,27.8,1.9068,3.23127
,27.9,0.97083,2.24261
,28,-5.6385e-2,1.35391
,28.1,0.98084,1.74317
,28.2,-0.31296,1.86081
,28.3,0.51772,2.4014
,28.4,0.21867,1.8237
,28.5,-0.70521,2.57718
,28.6,0.61473,2.72444
,28.7,1.91608,2.0874
,28.8,0.85281,4.74652
,28.9,1.48319,4.76921
,29,2.08598,4.82966
,29.1,1.12679,4.83123
,29.2,2.51184,4.40169
,29.3,2.81347,4.06394
,29.4,2.53739,5.27345
,29.5,1.95445,5.8617
,29.6,0.82761,6.25514
,29.7,0.86606,6.62713
,29.8,0.29743,8.70989
,29.9,-4.7662e-2,7.72278
,30,0.43253,8.3737
,30.1,-0.46376,8.92191
,30.2,-0.72595,10.4849
,30.3,-2.0959,9.99546
,30.4,-2.04353,11.0786
,30.5,-1.62586,9.74564
,30.6,-1.69242,10.7661
,30.7,-1.29912,9.85272
,30.8,-2.09711,10.2731
,30.9,-2.97803,11.5246
,31,0.31653,8.20499
,31.1,-0.72788,9.07676
,31.2,-0.51631,8.48785
,31.3,0.12497,8.16491
,31.4,0.12766,9.83637
,31.5,0.58103,8.29348
,31.6,1.16082,6.37466
,31.7,3.69,4.86263
,31.8,2.55889,5.42681
,31.9,3.09307,3.19775
,32,2.1684,4.10946
,32.1,2.20717,2.38417
,32.2,1.71843,2.90726
,32.3,1.93649,3.30579
,32.4,1.34764,1.96929
,32.5,1.11514,2.33726
,32.6,1.38252,2.58752
,32.7,-0.34061,1.23539
,32.8,1.12095,0.55882
,32.9,0.64481,0.95463
,33,-0.46123,1.14079
,33.1,1.19044,1.67594
,33.2,0.84299,1.1022
,33.3,1.33594,1.98908
,33.4,0.90516,1.74744
,33.5,1.27834,2.09523
,33.6,2.43556,2.74014
,33.7,2.57363,4.03218
,33.8,2.23466,4.30027
,33.9,1.69285,5.06053
,34,1.30426,5.37783
,34.1,0.57544,6.22857
,34.2,0.3051,9.08831
,34.3,-1.33999,10.1593
,34.4,-1.97527,11.4815
,34.5,-2.65891,11.6897
,34.6,-3.66074,13.4564
,34.7,-3.96462,12.7553
,34.8,-4.12385,13.3659
,34.9,-4.61473,13.8169
,35,-4.09333,13.9424
,35.1,-3.30447,13.9623
,35.2,-3.76124,13.104
,35.3,-3.23758,13.895
,35.4,-3.87942,14.0828
,35.5,-2.55884,13.1146
,35.6,-3.78078,14.2724
,35.7,-3.037,14.4168
,35.8,-3.58056,12.8643
,35.9,-2.18216,14.0299
,36,-2.56012,12.6041
,36.1,-0.71418,10.9973
,36.2,-0.85911,11.9448
,36.3,-0.55589,11.042
,36.4,-0.97905,11.4571
,36.5,-2.0113,10.2614
,36.6,-0.30679,8.61425
,36.7,-1.38139,7.38914
,36.8,-0.45992,7.39743
,36.9,-0.9186,5.43746
,37,-0.41148,5.12104
,37.1,-1.08599,3.70137
,37.2,-1.30154,3.59364
,37.3,-2.0567,1.45234
,37.4,-1.90855,2.8912
,37.5,-2.51147,1.72169
,37.6,-1.73806,1.65324
,37.7,-2.43473,1.15415
,37.8,-1.32961,0.67658
,37.9,-0.87458,1.85526
,38,-0.30241,0.39455
,38.1,-1.0122,0.60178
,38.2,-0.21552,1.2885
,38.3,-1.19469,-0.11807
,38.4,-1.12581,0.49093
,38.5,-2.36837,2.56789
,38.6,-0.3299,2.44272
,38.7,-0.33288,4.33439
,38.8,-1.04721,5.38927
,38.9,-0.12931,6.28825
,39,-0.24881,6.96754
,39.1,-2.39437,8.10079
,39.2,-2.30497,9.91517
,39.3,-2.78772,11.7125
,39.4,-4.77671,12.3877
,39.5,-4.41719,13.0848
,39.6,-4.98594,13.6662
,39.7,-4.74233,13.9341
,39.8,-3.18772,14.451
,39.9,-3.75672,13.9174
,40,-4.09088,13.774
,40.1,-3.45056,13.3943
,40.2,-3.42374,12.8516
,40.3,-2.18782,13.6554
,40.4,-3.09402,13.7473
,40.5,-2.97885,13.0913
,40.6,-3.34108,14.1625
,40.7,-2.32624,12.4317
,40.8,-1.68928,11.7917
,40.9,-1.48296,10.9482
,41,-0.44284,10.7275
,41.1,-0.56855,12.343
,41.2,-0.16207,10.4723
,41.3,0.7433,9.53965
,41.4,-0.1529,6.92149
,41.5,1.65108,4.69165
,41.6,1.60457,3.93043
,41.7,0.65212,5.6934
,41.8,1.64838,6.08684
,41.9,1.64995,4.54379
,42,0.95288,4.28673
,42.1,1.01309,3.10292
,42.2,0.08847,3.73895
,42.3,-6.5963e-2,2.8475
,42.4,-2.1652e-2,2.76792
,42.5,-0.74493,1.70865
,42.6,-1.30406,1.32688
,42.7,9.166e-3,1.44053
,42.8,-1.78634,1.83611
,42.9,-0.85559,2.07107
,43,-1.30184,1.43575
,43.1,-0.87236,4.13659
,43.2,-0.10717,3.29435
,43.3,0.76017,4.28977
,43.4,-0.19794,5.95717
,43.5,-0.3401,5.19981
,43.6,3.4071e-2,4.24587
,43.7,0.35338,5.49352
,43.8,-1.15251,6.13532
,43.9,-0.25438,7.80061
,44,0.54934,6.53767
,44.1,-2.54456,7.78749
,44.2,-2.65067,9.136
,44.3,-1.99388,10.1628
,44.4,-3.50379,9.11573
,44.5,-4.01884,9.97105
,44.6,-3.08949,10.5438
,44.7,-3.38828,10.3073
,44.8,-3.37131,10.3496
,44.9,-3.14036,11.1707
,45,-2.89342,10.0578
,45.1,-3.09084,10.0676
,45.2,-3.25519,9.91677
,45.3,-2.7188,10.1937
,45.4,-2.77274,10.2376
,45.5,-2.85155,9.60544
,45.6,-3.15202,9.16105
,45.7,-2.97182,9.08518
,45.8,-3.34581,8.37144
,45.9,-2.86224,8.74059
,46,-1.61651,7.35371
,46.1,-1.02945,5.48071
,46.2,-2.59646,5.60721
,46.3,-0.17666,3.77952
,46.4,4.5475e-2,4.02671
,46.5,-0.90965,3.13965
,46.6,-1.16669,3.04469
,46.7,-1.74113,2.50288
,46.8,-1.44834,2.49685
,46.9,-2.81352,2.65991
,47,-1.41228,2.51087
,47.1,-2.56657,2.18709
,47.2,-2.59735,1.96968
,47.3,-2.34127,2.17457
,47.4,-2.88229,2.3359
,47.5,-1.69249,1.3162
,47.6,-1.56534,1.38337
,47.7,-2.25147,2.67776
,47.8,-2.492,1.9966
,47.9,-0.80475,2.10116
