DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-1.13435,0.59052
,0.1,-1.01756,0.90261
,0.2,-1.4534,1.10955
,0.3,-1.22737,2.18416
,0.4,-0.53838,1.69334
,0.5,-1.73079,1.79159
,0.6,-0.54874,2.53003
,0.7,-1.52469,2.48311
,0.8,-0.10327,3.36681
,0.9,-0.44376,3.83684
,1,0.09351,4.17993
,1.1,-0.5684,3.27921
,1.2,-0.97894,4.71311
,1.3,-0.24487,4.30361
,1.4,0.87308,4.3118
,1.5,1.41003,4.91339
,1.6,0.79983,5.85012
,1.7,1.10602,6.57158
,1.8,1.17947,7.53801
,1.9,2.68713,7.80093
,2,2.89451,6.96505
,2.1,1.47314,7.7865
,2.2,2.47906,8.51969
,2.3,3.01523,7.12328
,2.4,3.52344,7.9161
,2.5,3.62453,5.43292
,2.6,2.83982,4.25034
,2.7,3.62491,5.08582
,2.8,3.07467,4.39678
,2.9,3.02724,3.13808
,3,3.21721,3.67631
,3.1,2.98346,2.80019
,3.2,1.65879,1.56809
,3.3,0.8793,0.70963
,3.4,0.95671,0.38363
,3.5,-0.29198,0.84324
,3.6,0.29133,-1.09523
,3.7,1.54903,-2.20645
,3.8,0.35486,-2.70846
,3.9,1.42184,-3.83654
,4,1.23918,-3.93413
,4.1,1.2499,-0.84477
,4.2,-0.50501,-0.39047
,4.3,0.37536,-0.79042
,4.4,1.27259,-2.06243
,4.5,0.55885,-0.34257
,4.6,0.6524,-0.42165
,4.7,1.4461,2.18046
,4.8,1.68406,5.60396
,4.9,1.41536,6.5933
,5,-1.33605,8.07142
,5.1,-1.85041,9.80553
,5.2,-2.72153,12.7342
,5.3,-3.00078,12.3026
,5.4,-3.72025,12.4096
,5.5,-4.34896,13.0874
,5.6,-3.95519,13.0004
,5.7,-5.32035,12.1925
,5.8,-2.65783,14.3462
,5.9,-4.3299,14.5022
,6,-3.67261,13.4781
,6.1,-3.77669,13.7153
,6.2,-3.47031,14.2238
,6.3,-2.78196,13.7249
,6.4,-2.85676,13.191
,6.5,-3.14219,13.0995
,6.6,-3.36883,12.6922
,6.7,-3.21959,14.0819
,6.8,-1.29837,12.5273
,6.9,-1.44975,12.095
,7,-0.79314,11.1426
,7.1,-0.44592,10.0871
,7.2,0.23421,8.50191
,7.3,1.45371,9.08336
,7.4,2.32831,6.23617
,7.5,3.27869,4.57108
,7.6,2.69054,4.3198
,7.7,3.27361,3.77891
,7.8,1.53625,3.8565
,7.9,0.64497,1.58376
,8,0.24441,0.98695
,8.1,3.4403e-2,0.50882
,8.2,-0.12744,0.92272
,8.3,-0.72331,0.6616
,8.4,0.82583,0.41499
,8.5,0.31656,-0.48286
,8.6,0.24692,-0.65668
,8.7,-0.94362,0.44394
,8.8,8.0018e-2,0.3426
,8.9,0.12794,-0.18346
,9,0.33223,-8.6548e-2
,9.1,-0.10053,1.61226
,9.2,0.33482,1.01445
,9.3,1.06492,2.29043
,9.4,1.25293,3.62362
,9.5,1.78011,4.87232
,9.6,2.25502,3.49197
,9.7,3.32655,3.27828
,9.8,2.74683,5.45929
,9.9,3.31413,4.54593
,10,2.365,6.12469
