DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,4.23801,-26.9414
,0.1,3.46444,-26.3496
,0.2,4.08974,-26.89
,0.3,3.68441,-26.9751
,0.4,2.69035,-27.883
,0.5,0.77424,-28.0139
,0.6,-4.50691,-29.6435
,0.7,-9.59255,-30.434
,0.8,-13.7302,-30.8277
,0.9,-16.1175,-31.8086
,1,-19.4557,-32.8508
,1.1,-20.175,-34.1897
,1.2,-21.3162,-32.9644
,1.3,-20.7402,-33.5531
,1.4,-22.2513,-33.9877
,1.5,-23.7473,-32.6162
,1.6,-26.4326,-34.8172
,1.7,-28.7861,-37.3056
,1.8,-28.2834,-38.5426
,1.9,-28.4213,-34.5638
,2,-28.841,-34.478
,2.1,-28.9354,-34.4363
,2.2,-27.8797,-35.3251
,2.3,-27.2974,-35.6315
,2.4,-24.3783,-35.8049
,2.5,-21.8205,-33.0714
,2.6,-16.6799,-32.0856
,2.7,-9.74243,-27.2486
,2.8,-5.12555,-28.4229
,2.9,-1.1155,-27.6925
,3,-0.17287,-27.7652
,3.1,1.32008,-28.0005
,3.2,1.79994,-26.6928
,3.3,0.8471,-28.2896
,3.4,2.33391,-27.8556
,3.5,2.72777,-27.611
,3.6,1.00944,-27.9815
,3.7,1.50737,-28.2745
,3.8,2.0364,-28.5865
,3.9,1.74073,-29.4893
,4,2.08476,-29.4275
,4.1,2.49446,-28.4083
,4.2,1.52867,-28.0911
,4.3,2.39155,-28.0235
,4.4,3.06922,-27.4164
,4.5,4.26374,-27.7181
,4.6,3.26498,-29.1319
,4.7,1.69749,-30.6406
,4.8,1.38555,-31.2722
,4.9,-1.77799,-31.8895
,5,-5.26266,-29.5079
,5.1,-9.92278,-30.7451
,5.2,-10.7033,-30.2993
,5.3,-11.1002,-31.1902
,5.4,-12.2738,-31.0051
,5.5,-11.6478,-30.6869
,5.6,-12.1491,-32.8764
,5.7,-13.4288,-33.0114
,5.8,-14.4146,-31.5298
,5.9,-10.7466,-30.7699
,6,-8.0444,-29.7151
,6.1,-8.47891,-31.1669
,6.2,-9.79473,-31.5281
,6.3,-10.1862,-30.8856
,6.4,-13.5758,-31.9743
,6.5,-13.2733,-30.969
,6.6,-12.8413,-31.4321
,6.7,-8.62681,-30.2202
,6.8,-6.77179,-29.8532
,6.9,-4.20984,-30.348
,7,-2.07704,-28.1508
,7.1,-0.16612,-26.5963
,7.2,0.51124,-28.0899
,7.3,2.64944,-31.2283
,7.4,4.14034,-26.7274
,7.5,5.1442,-26.578
,7.6,4.15832,-26.8288
,7.7,4.0301,-27.0847
,7.8,4.25923,-27.4637
,7.9,2.91394,-28.7406
,8,3.13613,-27.486
,8.1,2.78125,-27.4328
,8.2,3.45589,-27.8131
,8.3,3.70356,-30.1861
,8.4,4.79653,-28.335
,8.5,3.45163,-28.6994
,8.6,2.63695,-27.4027
,8.7,5.82598,-27.7491
,8.8,6.76225,-27.0098
,8.9,7.0246,-27.8869
,9,5.02672,-26.9336
,9.1,3.17128,-27.1627
,9.2,0.55677,-27.4546
,9.3,-3.72707,-28.937
,9.4,-7.92664,-29.9945
,9.5,-12.3796,-31.3431
