DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,19,4.05854,-26.9783
,19.1,3.60165,-27.281
,19.2,0.84342,-26.0894
,19.3,-1.54102,-31.2316
,19.4,-4.24595,-29.755
,19.5,-9.47769,-30.7794
,19.6,-12.6187,-31.815
,19.7,-15.113,-32.8892
,19.8,-16.6469,-30.4155
,19.9,-18.3826,-33.1847
,20,-21.6021,-32.3756
,20.1,-23.6296,-33.1578
,20.2,-26.5833,-33.609
,20.3,-28.7523,-31.6572
,20.4,-28.5551,-33.3838
,20.5,-28.6182,-33.0995
,20.6,-29.4604,-32.9732
,20.7,-30.2668,-32.5638
,20.8,-27.707,-33.9161
,20.9,-28.0541,-33.179
,21,-29.5146,-34.0659
,21.1,-27.1194,-32.1555
,21.2,-28.0427,-33.2398
,21.3,-27.9261,-33.6686
,21.4,-28.3187,-34.1776
,21.5,-27.6361,-34.0156
,21.6,-25.1404,-33.9305
,21.7,-23.0874,-33.1347
,21.8,-21.5393,-32.363
,21.9,-16.7435,-32.7423
,22,-12.3304,-31.1078
,22.1,-6.43006,-28.8396
,22.2,-3.2069,-27.9299
,22.3,-0.44133,-27.5211
,22.4,0.52639,-27.9867
,22.5,1.41397,-29.9479
,22.6,2.69003,-26.2219
,22.7,2.96067,-26.5268
,22.8,4.37714,-26.4415
,22.9,5.00566,-25.9398
,23,6.03618,-26.0994
,23.1,5.43125,-26.1232
,23.2,5.08204,-26.2309
,23.3,3.62293,-26.4691
,23.4,2.58171,-27.3095
,23.5,2.49921,-27.129
,23.6,3.21875,-26.5085
,23.7,4.34275,-27.4301
,23.8,6.04305,-25.8595
,23.9,5.24586,-25.9462
,24,-1.11875,-26.3807
,24.1,-6.72865,-29.1354
,24.2,-12.0392,-30.663
,24.3,-14.7412,-32.3146
,24.4,-20.5627,-31.2543
,24.5,-22.6795,-33.8937
,24.6,-25.1085,-35.1891
,24.7,-26.6469,-33.4681
,24.8,-28.6054,-33.8529
,24.9,-31.9924,-33.6426
,25,-33.5244,-32.3507
,25.1,-31.8086,-31.8505
,25.2,-31.8238,-32.7757
,25.3,-31.7518,-29.7066
,25.4,-33.5552,-31.3857
,25.5,-34.9271,-32.2706
,25.6,-35.7025,-32.2809
,25.7,-34.3951,-31.8118
,25.8,-33.4894,-32.3903
,25.9,-35.7937,-32.3295
,26,-34.6774,-33.4369
,26.1,-35.512,-34.7311
,26.2,-37.4311,-34.456
,26.3,-35.2389,-33.8547
,26.4,-33.7014,-33.7232
,26.5,-29.9261,-33.2203
,26.6,-19.9219,-31.0806
,26.7,-9.72758,-29.7339
,26.8,-8.30412,-30.7511
,26.9,-8.8209,-29.46
,27,-6.05116,-29.732
,27.1,-3.63248,-27.6614
,27.2,-1.11036,-27.0768
,27.3,-1.0928,-32.1204
,27.4,6.4476e-2,-25.6038
,27.5,0.89365,-28.4051
,27.6,2.88042,-28.509
,27.7,2.47072,-25.8624
,27.8,3.67603,-27.0994
,27.9,4.58104,-27.6782
,28,4.68325,-27.0267
,28.1,3.55599,-27.3761
,28.2,4.36511,-26.6678
,28.3,6.08781,-26.0378
,28.4,6.45211,-25.5382
,28.5,3.31135,-26.5727
,28.6,1.15626,-29.62
,28.7,-2.14851,-31.1233
,28.8,-8.46068,-32.2851
,28.9,-15.3523,-31.6798
,29,-20.9066,-33.7872
,29.1,-21.8452,-33.8051
,29.2,-21.6756,-34.6396
,29.3,-20.9525,-30.8228
,29.4,-22.9642,-33.9961
,29.5,-22.0605,-32.9871
,29.6,-23.8212,-35.7133
,29.7,-24.3045,-33.8414
,29.8,-26.3009,-36.703
,29.9,-25.31,-33.2599
,30,-25.8879,-34.0306
,30.1,-24.304,-33.7053
,30.2,-26.1015,-33.8147
,30.3,-25.7524,-33.8495
,30.4,-25.9106,-34.6029
,30.5,-25.1522,-34.361
,30.6,-25.854,-34.0978
,30.7,-25.5226,-35.0784
,30.8,-26.8706,-34.2674
,30.9,-27.1373,-32.9615
,31,-26.9539,-33.4372
,31.1,-24.9988,-33.3435
,31.2,-20.5123,-33.5835
,31.3,-18.2062,-33.8314
,31.4,-13.6017,-32.1464
,31.5,-10.0806,-30.1525
,31.6,-8.47749,-29.5579
,31.7,-4.21396,-27.7104
,31.8,-2.37764,-27.8062
,31.9,1.48651,-28.2101
,32,3.97338,-27.5856
,32.1,4.10208,-25.7535
,32.2,5.97026,-26.5498
,32.3,7.00966,-26.1813
,32.4,6.6472,-26.9156
,32.5,7.86845,-26.9476
,32.6,6.1763,-26.2482
,32.7,7.10463,-25.7661
,32.8,7.70584,-27.7437
,32.9,8.06616,-26.8357
,33,6.78214,-25.761
,33.1,5.23989,-22.5831
,33.2,5.9138,-29.164
,33.3,2.17544,-26.9642
,33.4,-3.53521,-31.3072
