DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,6.33641,0.67841
,0.1,6.53783,-1.00528
,0.2,7.23904,0.37358
,0.3,7.01761,0.52793
,0.4,6.1251,-0.86047
,0.5,5.55735,-0.17597
,0.6,5.13292,-1.43431
,0.7,3.88052,2.54783
,0.8,3.4608,-1.08679
,0.9,4.84931,-1.61359
,1,5.74592,-0.5773
,1.1,6.93174,-0.50138
,1.2,8.32764,0.51105
,1.3,9.44963,0.53042
,1.4,10.6401,0.1036
,1.5,11.0853,0.37947
,1.6,12.6793,-0.75823
,1.7,12.709,0.9518
,1.8,12.3352,0.63907
,1.9,11.6663,1.11318
,2,11.9076,1.14611
,2.1,11.9407,0.7637
,2.2,11.9583,1.63173
,2.3,11.7059,3.8231e-2
,2.4,11.2916,1.37825
,2.5,10.4727,-0.551
,2.6,6.38643,-1.71744
,2.7,6.0863,-1.23748
,2.8,5.30517,-0.73578
,2.9,3.72826,1.32812
,3,2.35972,-3.61125
,3.1,1.33476,-0.86025
,3.2,1.14704,-0.17421
,3.3,1.57536,1.0619
,3.4,0.81793,0.13681
,3.5,0.84722,1.66435
,3.6,0.7054,0.60296
,3.7,-0.50299,-0.11819
,3.8,-0.64192,-0.98117
,3.9,-0.19857,1.62738
,4,-0.18561,-6.9462e-2
,4.1,0.48954,1.57192
,4.2,0.48661,-1.02634
,4.3,0.40584,-0.59815
,4.4,1.18866,-0.98915
,4.5,2.39684,-2.89301
,4.6,3.44767,-1.68173
,4.7,4.69919,-2.1211
,4.8,4.96816,-1.56221
,4.9,5.23824,-1.08751
,5,6.99363,-1.67444
,5.1,5.79975,-2.60102
,5.2,7.46995,-2.13169
,5.3,7.08976,-2.93001
,5.4,7.55737,-1.68316
,5.5,8.32234,-2.16962
,5.6,7.68094,-3.01088
,5.7,8.75574,-1.9523
,5.8,7.76282,-1.94465
,5.9,8.21033,-2.83099
,6,8.68259,-2.63004
,6.1,8.87493,-2.94714
,6.2,9.25669,-1.80786
,6.3,8.76712,-3.00206
,6.4,8.68636,-6.24707
,6.5,9.86549,-1.80367
,6.6,9.03115,-3.07302
,6.7,10.5073,-2.23071
,6.8,9.92197,-2.34777
,6.9,10.8376,-3.35452
,7,10.5114,-3.30321
,7.1,9.8656,-2.41923
,7.2,7.95137,-1.90185
,7.3,5.88915,-1.63772
,7.4,5.43363,-1.33181
,7.5,6.1762,-2.08109
,7.6,6.94572,-1.891
,7.7,6.09587,-0.58226
,7.8,5.77696,-1.85508
,7.9,5.14673,1.27445
,8,4.07374,-3.12967
,8.1,2.2043,-0.46509
,8.2,2.84363,-0.4984
,8.3,2.37914,4.9746e-2
,8.4,0.20676,-0.72268
,8.5,0.84612,-0.30386
,8.6,1.32467,-0.885
,8.7,1.49783,0.50756
,8.8,0.21137,-0.7058
,8.9,-0.11319,-1.46439
,9,0.07406,0.77229
,9.1,-1.5827,-2.00406
,9.2,-0.3112,-0.51674
,9.3,-1.133,-1.35757
,9.4,-1.90688,0.13307
,9.5,-1.60651,-0.17622
,9.6,-0.01914,-1.18362
,9.7,0.49508,-0.95998
,9.8,2.13188,-2.17401
,9.9,1.45444,-1.71628
