DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,1.95284,-3.0295
,0.1,1.5328,-3.85182
,0.2,2.90648,-2.18118
,0.3,1.96899,-3.09154
,0.4,3.39336,-2.9272
,0.5,1.60682,-2.46741
,0.6,2.51251,-3.17145
,0.7,5.15798,-1.95553
,0.8,6.51597,-3.23996
,0.9,8.26261,-1.30247
,1,8.40586,-1.19923
,1.1,7.3929,-1.90092
,1.2,8.15909,-2.2513
,1.3,8.39134,-1.56094
,1.4,7.41537,-1.01493
,1.5,7.68083,-1.64618
,1.6,8.32758,-1.74687
,1.7,7.66242,-1.59642
,1.8,6.91073,-1.45797
,1.9,7.60949,-0.58896
,2,8.4855,-0.74296
,2.1,7.67175,-1.90762
,2.2,7.42123,-2.35894
,2.3,7.92988,-1.77652
,2.4,7.45838,-0.94327
,2.5,5.05876,-0.48136
,2.6,2.59282,-3.55266
,2.7,2.8651,-0.54507
,2.8,1.9536,-1.68831
,2.9,2.27136,-2.09557
,3,2.16212,-2.57612
,3.1,2.42717,-4.79886
,3.2,2.11237,-3.02878
,3.3,1.81114,-1.85299
,3.4,1.93108,-2.67502
,3.5,2.17634,-3.69017
,3.6,2.59645,-2.11073
,3.7,1.85137,-2.74198
,3.8,-0.3827,-1.74306
,3.9,0.25484,-2.57536
,4,0.28734,-2.50223
,4.1,8.2348e-2,-2.57319
,4.2,1.34377,-2.97642
,4.3,1.49945,-1.38512
,4.4,1.71888,-2.44835
,4.5,0.7754,-1.39165
,4.6,0.22678,-1.85715
,4.7,0.46857,-5.78562
,4.8,-0.68819,-1.75795
,4.9,3.33712,-2.90317
,5,4.99884,-5.58953
,5.1,4.6145,-1.32511
,5.2,4.55818,-3.04727
,5.3,10.0251,-1.56405
,5.4,15.5495,-1.32763
,5.5,16.9458,-1.49471
,5.6,18.8593,-2.06149
,5.7,20.8687,-1.96425
,5.8,23.451,-0.97451
,5.9,21.0022,-1.52184
,6,21.5206,-1.52083
,6.1,23.0299,-1.93773
,6.2,22.8644,-3.01475
,6.3,21.8132,-2.84816
,6.4,19.4428,-5.45478
,6.5,20.7185,-5.88556
,6.6,20.0272,-5.27893
,6.7,20.7495,-5.32303
,6.8,21.3696,-7.92465
,6.9,21.597,-5.09906
,7,20.9004,-3.96571
,7.1,19.0556,-5.474
,7.2,13.7924,-8.14119
,7.3,7.58711,-8.82925
,7.4,3.64358,-5.1203
,7.5,2.65784,-3.78023
,7.6,1.65913,-4.15991
,7.7,-0.39977,-1.505
,7.8,-3.357,-1.16218
,7.9,-4.04144,-0.3217
,8,-5.1199,-1.426
,8.1,-5.27708,-1.14004
,8.2,-4.50677,0.55993
,8.3,-4.57759,-1.48836
,8.4,-3.31891,-1.02419
,8.5,-0.62545,-0.40236
,8.6,0.44053,-0.77619
,8.7,0.337,-3.22824
,8.8,1.15386,-0.39557
,8.9,1.59875,-3.52777
,9,1.13435,0.93032
,9.1,1.08098,-3.59878
,9.2,0.88957,-0.9083
,9.3,1.54018,-1.86184
,9.4,1.54829,-1.79207
,9.5,1.20417,-0.9625
,9.6,0.80901,-2.04456
,9.7,1.01132,-1.2718
