DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,3.28219,-2.05171
,0.1,2.94779,-2.33702
,0.2,3.32104,-2.59397
,0.3,3.30943,-2.49478
,0.4,3.918,-1.92697
,0.5,4.20017,-3.46063
,0.6,3.38496,-2.5735
,0.7,3.88775,-2.13811
,0.8,3.49982,-2.35694
,0.9,4.37078,-2.6288
,1,5.075,-2.84979
,1.1,4.85285,-2.60963
,1.2,5.41223,-2.5329
,1.3,6.72512,-2.17427
,1.4,5.9704,-2.30138
,1.5,5.12271,-3.35036
,1.6,7.96112,-2.09506
,1.7,7.38753,-2.0492
,1.8,8.56653,-1.23865
,1.9,7.46248,-1.45931
,2,7.71964,-1.24599
,2.1,7.32217,-0.13114
,2.2,6.16531,-0.73548
,2.3,5.88853,-1.04888
,2.4,5.39979,0.57315
,2.5,4.9438,-1.42029
,2.6,3.43974,-1.64424
,2.7,3.5102,-1.62937
,2.8,2.57253,-1.16923
,2.9,2.21879,-1.3476
,3,1.44555,-2.33868
,3.1,2.17745,-1.89417
,3.2,1.45769,-1.80396
,3.3,2.14673,-1.63244
,3.4,1.71622,-3.57761
,3.5,3.14825,-0.71686
,3.6,2.33911,-2.53038
,3.7,2.07032,-1.8053
,3.8,2.23236,-2.1438
,3.9,0.99902,-1.12388
,4,1.99666,-0.79778
,4.1,1.70182,-2.03769
,4.2,2.42295,-2.10986
,4.3,2.62657,-0.96177
,4.4,1.58782,-2.40602
,4.5,2.7331,-5.3381e-2
,4.6,1.89875,-2.29196
,4.7,3.03774,-2.65041
,4.8,4.59955,-3.41483
,4.9,4.6795,-3.19454
,5,7.38478,-3.30651
,5.1,9.95709,-2.71902
,5.2,10.3251,-1.72949
,5.3,9.58642,-1.8107
,5.4,13.5824,-1.65397
,5.5,14.6783,-6.01238
,5.6,14.6281,-0.82253
,5.7,12.2714,-2.08713
,5.8,14.5988,-2.27613
,5.9,15.3633,-2.6347
,6,16.9527,-2.20435
,6.1,18.6946,-2.3725
,6.2,19.4424,-1.94883
,6.3,18.8027,-1.90204
,6.4,18.5944,-3.10462
,6.5,16.9198,-2.87347
,6.6,15.2079,-2.21278
,6.7,14.979,-2.477
,6.8,13.3572,-3.28196
,6.9,7.73782,-5.54169
,7,4.90385,-6.15576
,7.1,5.05052,-5.59023
,7.2,4.04852,-5.49031
,7.3,3.15331,-5.94613
,7.4,3.23018,-4.24987
,7.5,3.18891,-4.61512
,7.6,1.677,-3.7423
,7.7,2.39596,-4.75614
,7.8,2.01208,-2.23587
,7.9,3.2611,-4.74806
,8,1.36853,-3.49193
,8.1,1.52028,-4.20843
,8.2,1.33161,-4.40773
,8.3,0.30913,-3.49649
,8.4,0.1697,-3.59638
,8.5,0.24398,-1.96031
,8.6,-0.19266,-4.08311
,8.7,0.31813,-3.37035
,8.8,-0.42946,-3.80246
,8.9,0.34021,-3.90609
,9,-0.27978,-5.21108
,9.1,1.15608,-3.3204
,9.2,1.52573,-4.31413
,9.3,2.81697,-3.04746
,9.4,2.87071,-6.73249
,9.5,4.0765,-5.10715
,9.6,4.27035,-3.91786
,9.7,5.59087,-4.37577
,9.8,5.75754,-5.1135
