DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,1.54634,-2.71639
,0.1,1.14677,-1.73457
,0.2,1.52542,-1.7553
,0.3,1.35188,-1.29408
,0.4,1.5966,-2.1893
,0.5,1.5666,-2.14393
,0.6,1.24806,-2.29965
,0.7,0.61288,-2.17453
,0.8,-2.48085,-1.20613
,0.9,-6.15683,-2.85781
,1,-9.63888,-2.41657
,1.1,-11.6834,-2.2821
,1.2,-12.7278,-4.08469
,1.3,-14.3289,-3.77745
,1.4,-15.8369,-5.13685
,1.5,-18.4471,-5.19457
,1.6,-19.726,-4.61469
,1.7,-21.0478,-5.39607
,1.8,-22.9867,-5.0052
,1.9,-24.707,-4.29335
,2,-25.4768,-4.56983
,2.1,-27.287,-3.96837
,2.2,-27.3879,-4.58405
,2.3,-26.2163,-4.62668
,2.4,-25.3769,-5.1205
,2.5,-23.947,-5.60623
,2.6,-23.4495,-4.74021
,2.7,-21.985,-3.98377
,2.8,-21.3702,-5.04879
,2.9,-19.413,-5.04342
,3,-17.5687,-3.37665
,3.1,-17.7641,-5.19954
,3.2,-17.9278,-3.89674
,3.3,-17.1528,-3.9205
,3.4,-14.561,-2.67377
,3.5,-13.3499,-2.66818
,3.6,-11.4231,-2.37808
,3.7,-7.04671,-1.98972
,3.8,-4.15512,-2.7257
,3.9,-1.65217,-1.95081
,4,-1.21289,-2.14802
,4.1,-0.51716,-1.5655
,4.2,-1.39392,-1.15444
,4.3,-1.53152,-1.77856
,4.4,-0.09892,-1.80193
,4.5,-0.85311,-0.90144
,4.6,-2.76009,-1.91097
,4.7,-3.19725,-1.89261
,4.8,-7.29939,-1.47175
,4.9,-8.5185,-2.19251
,5,-10.5224,-3.58553
,5.1,-10.9796,-3.89718
,5.2,-14.0296,-4.46566
,5.3,-13.8266,-3.72838
,5.4,-14.6814,-4.63634
,5.5,-15.9046,-4.66296
,5.6,-16.6656,-4.36802
,5.7,-18.6603,-6.30385
,5.8,-19.0049,-5.59881
,5.9,-18.353,-5.28795
,6,-20.628,-4.90234
,6.1,-20.7199,-5.6445
,6.2,-23.5646,-5.32386
,6.3,-22.0467,-4.83754
,6.4,-21.7285,-4.30958
,6.5,-21.0941,-4.79836
,6.6,-18.1999,-3.74662
,6.7,-17.7984,-3.62953
,6.8,-17.5157,-4.4389
,6.9,-16.1875,-3.92763
,7,-15.4133,-4.10447
,7.1,-13.6596,-2.53209
,7.2,-13.5189,-2.78381
,7.3,-13.1502,-4.16589
,7.4,-13.0108,-2.28848
,7.5,-11.3268,-3.11689
,7.6,-8.71165,-2.50657
,7.7,-7.63647,-1.53685
,7.8,-8.70421,-2.91663
,7.9,-6.16245,-2.49278
,8,-4.1978,-3.15254
,8.1,-1.77029,-1.91138
,8.2,-1.12235,-0.96418
,8.3,0.52287,-1.09475
,8.4,0.81691,-1.62775
,8.5,-0.42283,-1.5293
,8.6,0.54545,-2.88774
,8.7,-0.46361,-2.10799
,8.8,0.48493,-1.09436
,8.9,-0.79862,-1.48408
,9,-2.4804,-2.51561
,9.1,-5.21621,-1.75179
,9.2,-6.81069,-2.48137
,9.3,-7.24597,-2.53964
