DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,18.8,2.68245,-1.29735
,18.9,0.97249,-1.52095
,19,0.30908,-2.06656
,19.1,-3.12784,-0.707
,19.2,-6.33371,0.94891
,19.3,-9.29889,0.62926
,19.4,-11.4567,0.74099
,19.5,-14.1039,-0.62231
,19.6,-16.185,0.36732
,19.7,-18.1861,0.63657
,19.8,-23.6991,2.20868
,19.9,-24.7715,1.8892
,20,-26.573,0.61325
,20.1,-29.0219,1.48849
,20.2,-31.4542,1.66674
,20.3,-34.7315,2.87683
,20.4,-37.5173,3.35994
,20.5,-39.0601,4.4358
,20.6,-39.1116,5.15996
,20.7,-40.8872,7.15725
,20.8,-42.4403,5.81129
,20.9,-42.5778,6.36731
,21,-43.9037,6.96054
,21.1,-44.1478,8.44131
,21.2,-43.5717,7.47842
,21.3,-43.8312,8.26578
,21.4,-43.8082,6.68993
,21.5,-43.1624,7.64721
,21.6,-41.4166,6.05899
,21.7,-40.0567,5.63837
,21.8,-38.777,5.59666
,21.9,-38.6714,6.17157
,22,-36.6347,4.67827
,22.1,-33.9699,3.4414
,22.2,-32.1724,2.50231
,22.3,-29.3205,1.42299
,22.4,-25.8666,1.46108
,22.5,-22.7639,1.31069
,22.6,-20.1757,1.80665
,22.7,-17.5378,1.74779
,22.8,-18.1845,1.69859
,22.9,-15.6419,2.86286
,23,-13.6582,1.32931
,23.1,-9.07242,1.66968
,23.2,-4.23732,0.75369
,23.3,-6.2406e-2,-1.07717
,23.4,1.09453,-1.42087
,23.5,0.78146,-1.34236
,23.6,1.21996,-1.21562
,23.7,-1.6602e-2,-1.32275
,23.8,1.60728,-1.14006
,23.9,5.335e-3,-1.2428
,24,-1.42086,-0.8443
,24.1,-3.00607,-0.50457
,24.2,-6.8516,-2.1695e-2
,24.3,-10.9103,1.50569
,24.4,-12.9504,0.76547
,24.5,-14.5305,0.85582
,24.6,-15.3429,0.83217
,24.7,-15.1205,0.68142
,24.8,-14.5264,2.10519
,24.9,-14.637,1.69386
,25,-15.9285,2.32849
,25.1,-15.6279,1.25122
,25.2,-15.3024,2.30351
,25.3,-14.1213,2.05762
,25.4,-12.7742,2.93072
,25.5,-13.7096,3.39708
,25.6,-14.3986,3.37465
,25.7,-14.8998,2.99417
,25.8,-14.642,3.09743
,25.9,-11.708,2.12245
,26,-10.3325,3.02424
,26.1,-6.65711,1.47532
,26.2,-7.29553,2.4957
,26.3,-6.46149,0.57195
,26.4,-3.2711,1.11252
,26.5,-2.16743,-0.5946
,26.6,-0.90057,-0.60184
,26.7,-0.52972,-0.91389
,26.8,-1.06978,-0.58829
,26.9,-0.55428,-0.15584
,27,0.16927,-0.62317
,27.1,1.9573,-1.05074
,27.2,1.97992,-1.72818
,27.3,2.54292,-0.57745
,27.4,3.5767,-0.82486
,27.5,5.24425,-2.13387
,27.6,6.18892,-1.0631
,27.7,5.35438,-2.29394
,27.8,5.6625,-0.31994
,27.9,5.48628,-0.23475
,28,1.96868,-0.85692
,28.1,2.28506,-0.19254
,28.2,0.93071,0.17184
,28.3,-2.46509,0.30412
,28.4,-8.05143,1.95455
,28.5,-8.80725,1.80057
,28.6,-9.41156,1.77183
,28.7,-10.6291,2.2158
,28.8,-10.1035,2.5646
,28.9,-10.6342,2.19048
,29,-11.4404,2.97967
,29.1,-12.4518,3.07149
,29.2,-12.0872,3.2588
,29.3,-12.2656,3.01925
,29.4,-12.6874,3.51932
,29.5,-11.6941,3.28642
,29.6,-12.0853,2.92933
,29.7,-10.9326,3.51202
,29.8,-10.7295,4.28348
,29.9,-11.5031,2.90895
,30,-9.53573,4.36751
,30.1,-9.89402,3.10753
,30.2,-10.4735,3.72251
,30.3,-9.27387,3.47914
,30.4,-9.48089,3.23665
,30.5,-6.89616,2.75774
,30.6,-6.76458,1.6932
,30.7,-6.13514,2.81815
,30.8,-5.95613,2.74977
,30.9,-5.36899,2.07321
,31,-2.51557,1.14233
,31.1,-3.65454,0.45698
,31.2,-2.51752,0.97565
,31.3,-4.15021,-0.14342
,31.4,-3.58021,-7.0556e-2
,31.5,-3.25726,-0.19314
,31.6,-2.57268,0.36062
,31.7,-1.78471,1.14012
,31.8,-1.45173,1.19274
,31.9,3.3214e-2,0.3711
,32,-0.31764,0.65156
,32.1,1.03084,6.2079e-2
,32.2,0.46582,0.9899
,32.3,-0.13492,0.89086
,32.4,8.0206e-2,1.11219
,32.5,-1.3568,0.74307
,32.6,3.3034e-2,1.53986
,32.7,-3.36565,1.17794
,32.8,-4.95975,1.37093
,32.9,-7.55395,0.96923
,33,-10.9314,1.27957
,33.1,-10.2511,2.14381
,33.2,-11.7482,1.73788
,33.3,-12.0542,1.97576
,33.4,-13.3343,2.41701
,33.5,-13.8527,2.62784
,33.6,-14.3299,2.71481
,33.7,-14.2944,3.09536
,33.8,-14.7108,3.09222
,33.9,-15.9093,3.15018
,34,-17.1303,2.89024
,34.1,-17.7088,3.81444
,34.2,-19.2789,3.94402
,34.3,-20.2618,3.47564
,34.4,-21.9608,4.23211
,34.5,-23.1638,3.97149
,34.6,-24.8522,2.9752
,34.7,-28.5699,3.68843
,34.8,-29.5456,3.36512
,34.9,-31.4212,4.17841
,35,-33.537,4.33864
,35.1,-34.681,3.67879
,35.2,-34.7406,4.43014
,35.3,-36.0513,4.59323
,35.4,-38.3475,5.37669
,35.5,-38.7512,5.34639
,35.6,-37.3995,5.80272
,35.7,-39.0421,6.23475
,35.8,-39.2048,5.74661
,35.9,-36.9725,4.07363
,36,-34.3848,3.64393
,36.1,-32.6164,4.86817
,36.2,-30.5972,3.70577
,36.3,-29.681,4.01259
,36.4,-28.0696,4.89774
,36.5,-27.1249,4.8961
,36.6,-27.2984,6.0458
,36.7,-26.4733,5.48636
,36.8,-24.8388,5.48782
,36.9,-20.4746,6.26325
,37,-19.3809,4.9854
,37.1,-18.3389,5.58603
,37.2,-16.5662,5.74384
,37.3,-15.6594,4.77557
,37.4,-14.6981,4.84956
,37.5,-13.4572,3.66647
,37.6,-11.1797,3.61026
,37.7,-9.77873,2.75211
,37.8,-8.1251,1.85531
,37.9,-6.17546,1.04782
,38,-2.61836,-0.10493
,38.1,0.38844,-1.42204
,38.2,-0.53938,-1.11244
,38.3,-2.75253,0.86155
,38.4,-8.44532,1.28187
,38.5,-9.47046,2.0134
,38.6,-12.0073,2.5244
,38.7,-14.0277,2.52871
,38.8,-16.2728,2.32624
,38.9,-17.6255,2.9633
,39,-18.758,2.19905
