DataTypeVer2.0,Time,GonioMeter,GonioMeter
,9.6,-1.38122,-0.64276
,9.7,-2.60944,-0.22288
,9.8,-4.92254,1.6514e-2
,9.9,-5.9153,1.98989
,10,-8.83679,1.70763
,10.1,-9.0393,2.18574
,10.2,-10.4905,2.11681
,10.3,-9.77837,1.68332
,10.4,-10.0834,2.30111
,10.5,-8.72341,2.56777
,10.6,-9.91709,0.84806
,10.7,-9.46846,1.03967
,10.8,-11.9079,2.15921
,10.9,-11.5336,2.43854
,11,-11.0363,1.52137
,11.1,-10.9476,2.09465
,11.2,-11.2519,2.48264
,11.3,-11.6851,2.67257
,11.4,-9.0911,1.91141
,11.5,-8.82664,1.70498
,11.6,-8.18608,0.79442
,11.7,-9.97995,2.11294
,11.8,-8.92216,1.97973
,11.9,-7.86199,1.58181
,12,-6.15881,1.02596
,12.1,-6.81327,1.89173
,12.2,-5.8519,1.58053
,12.3,-5.60403,1.33571
,12.4,-5.22227,1.38698
,12.5,-2.66051,1.31
,12.6,-1.81028,0.41586
,12.7,-1.12258,0.69544
,12.8,0.07046,-0.70739
,12.9,-4.8183e-2,-2.6688e-2
,13,1.97312,0.29265
,13.1,1.62288,0.37994
,13.2,2.24151,9.1732e-2
,13.3,3.37734,0.31782
,13.4,4.62604,0.15021
,13.5,4.7518,-0.61143
,13.6,4.64083,-1.16389
,13.7,4.60829,-0.23778
,13.8,3.72019,-0.70447
,13.9,5.02057,0.17812
,14,3.59461,-1.26526
,14.1,0.38814,0.55392
,14.2,-2.17536,0.28895
,14.3,-5.56042,0.40083
,14.4,-8.43963,0.96055
,14.5,-8.98095,0.7997
,14.6,-11.4304,0.83168
,14.7,-13.5246,1.01787
,14.8,-15.2132,0.19946
,14.9,-15.7498,0.40557
,15,-16.4039,5.9938e-2
,15.1,-18.2406,0.86759
,15.2,-19.5512,1.19958
,15.3,-20.0139,1.54479
,15.4,-21.7082,1.66011
,15.5,-22.3929,0.97791
,15.6,-23.6961,1.32058
,15.7,-25.1271,4.6371e-2
,15.8,-26.3266,0.76011
,15.9,-26.2781,1.27362
,16,-27.4316,-0.90156
,16.1,-27.5853,-0.43565
,16.2,-29.4753,0.3409
,16.3,-27.5915,1.33913
,16.4,-28.2086,0.57158
,16.5,-29.5503,7.9558e-2
,16.6,-31.0411,-0.60471
,16.7,-30.2059,1.28657
,16.8,-28.4963,1.11632
,16.9,-27.493,0.24139
,17,-27.1283,0.2841
,17.1,-27.5385,0.98577
,17.2,-25.4245,-0.21313
,17.3,-22.1605,1.98869
,17.4,-20.4774,1.03026
,17.5,-18.7066,-0.20561
,17.6,-17.9165,1.30059
,17.7,-16.0648,1.13382
,17.8,-14.865,2.60376
,17.9,-13.6751,2.16209
,18,-10.9187,0.86599
,18.1,-9.72115,1.18899
,18.2,-10.2098,0.76019
,18.3,-8.93203,1.1972
,18.4,-8.35945,0.24407
,18.5,-5.20118,-0.72266
,18.6,-2.30095,-1.46433
,18.7,0.8203,-2.89634
,18.8,2.06355,-2.15319
,18.9,1.92802,-2.53624
,19,3.21452,-1.74493
,19.1,1.38578,-2.49332
,19.2,2.31311,-2.41237
,19.3,-2.52121,-2.35753
,19.4,-5.90717,-1.13073
,19.5,-10.8376,-0.30989
,19.6,-11.9583,-0.88902
,19.7,-12.3487,-0.60435
,19.8,-13.9817,-0.46622
,19.9,-17.847,-0.7006
,20,-20.5969,-0.99643
,20.1,-23.1812,-0.31797
,20.2,-24.6785,-1.36562
,20.3,-27.8912,-0.18603
,20.4,-31.0906,0.78662
,20.5,-33.3493,1.06029
,20.6,-35.1517,2.17383
,20.7,-38.3178,2.13785
,20.8,-41.2261,3.71461
,20.9,-41.1916,4.58717
,21,-41.718,4.07426
,21.1,-43.0917,4.87236
,21.2,-43.0555,4.44434
,21.3,-41.257,4.85756
,21.4,-41.5052,5.9541
,21.5,-40.4833,5.18522
,21.6,-41.3847,5.37532
,21.7,-40.0542,5.16917
,21.8,-36.1191,4.82506
,21.9,-34.8238,4.88466
,22,-35.0224,2.91687
,22.1,-34.2079,2.79685
,22.2,-33.559,1.93906
,22.3,-28.9605,2.10213
,22.4,-26.2935,1.9576
,22.5,-23.1362,1.56799
,22.6,-20.9248,1.24606
,22.7,-20.2121,0.17361
,22.8,-17.7409,1.73126
,22.9,-14.1651,1.94885
,23,-13.521,1.0682
,23.1,-10.7587,1.60479
,23.2,-8.61445,0.75588
,23.3,-6.82507,-4.4969e-2
,23.4,-3.57486,0.51798
,23.5,-0.99884,0.26382
,23.6,0.295,-1.24134
,23.7,0.42912,-2.12897
,23.8,-6.7716e-2,-1.51506
,23.9,-0.42973,-1.91774
,24,-2.71473,-0.133
,24.1,-6.9711,0.76871
,24.2,-10.8041,0.63018
,24.3,-12.6829,-2.5058e-2
,24.4,-12.1084,0.14112
,24.5,-11.9284,-6.4691e-2
,24.6,-13.1415,1.42024
,24.7,-14.4901,1.93232
,24.8,-18.7789,1.97057
,24.9,-21.7934,2.79199
,25,-24.4498,2.81781
,25.1,-25.3198,2.49317
,25.2,-25.6516,1.84434
,25.3,-26.4551,2.09133
,25.4,-25.7396,3.56731
,25.5,-27.4969,2.4909
,25.6,-28.7802,1.6303
,25.7,-28.7658,2.25185
,25.8,-30.8312,2.52333
,25.9,-30.805,2.50157
,26,-31.6838,2.11125
,26.1,-32.7698,2.15308
,26.2,-31.8661,3.08276
,26.3,-31.2774,3.55115
,26.4,-30.3728,3.47689
,26.5,-29.0721,2.62424
,26.6,-29.2729,3.20407
,26.7,-26.517,3.10881
,26.8,-21.8692,2.37673
,26.9,-20.1494,2.24198
,27,-19.6946,2.67908
,27.1,-19.2688,2.59693
,27.2,-17.847,3.12029
,27.3,-17.4569,2.84514
,27.4,-16.2045,2.37371
,27.5,-14.2331,2.46198
,27.6,-12.4632,3.38032
,27.7,-8.125,2.13653
,27.8,-9.54559,2.65968
,27.9,-6.88267,0.79839
,28,-4.47114,1.13003
,28.1,-0.86099,-1.02799
,28.2,9.6907e-2,-1.48558
,28.3,3.05531,-0.31909
,28.4,2.68336,-0.88809
,28.5,3.06548,-1.13508
,28.6,2.16512,-0.32159
,28.7,0.12208,-0.29143
,28.8,-6.17294,-0.28806
,28.9,-9.76803,0.14928
,29,-10.6698,-0.17531
,29.1,-12.0532,0.20131
,29.2,-12.5704,0.33364
,29.3,-13.2079,-0.15902
,29.4,-12.5493,-0.35973
,29.5,-11.9753,-5.393e-3
,29.6,-11.6407,-0.18465
,29.7,-10.0479,-1.17546
,29.8,-7.7912,0.11423
,29.9,-7.70976,-0.2634
,30,-8.66483,0.20086
,30.1,-9.4155,-0.78544
,30.2,-9.35893,-0.10243
,30.3,-8.95171,0.15884
,30.4,-8.8182,-0.935
,30.5,-6.49955,-0.97406
,30.6,-4.0093,-0.25124
,30.7,-2.55305,0.47013
,30.8,-1.23781,-0.50389
,30.9,-2.26674,-7.3254e-2
,31,-0.92722,0.25884
,31.1,-1.76143,-0.1289
,31.2,-0.30691,-1.01639
,31.3,-1.19976,-5.6987e-2
,31.4,-1.34886,-0.99984
,31.5,-1.87193,-0.96705
,31.6,-1.75076,-0.87517
,31.7,-1.58988,0.0147
,31.8,-0.10222,-1.10194
,31.9,0.2017,-0.49644
,32,3.10836,4.4337e-2
,32.1,4.27767,-0.86167
,32.2,5.35743,-0.22619
,32.3,5.75088,1.27932
,32.4,3.99831,0.05507
,32.5,4.17076,-1.4219e-2
,32.6,3.22427,-0.73323
,32.7,1.49501,-0.87394
,32.8,-0.83652,-0.93201
,32.9,-5.52152,4.6213e-2
,33,-7.08718,0.21782
,33.1,-9.03555,0.83038
,33.2,-11.9448,1.1347
,33.3,-12.8874,0.7631
,33.4,-12.443,1.39735
,33.5,-14.065,0.32908
,33.6,-15.5449,0.91029
,33.7,-18.1188,2.2822
,33.8,-18.737,1.3054
,33.9,-20.3722,1.52308
,34,-21.4761,2.26898
,34.1,-21.7052,2.35965
,34.2,-22.7453,3.36347
,34.3,-25.0444,2.42479
,34.4,-27.407,4.00993
,34.5,-27.964,3.21669
,34.6,-29.863,2.75169
,34.7,-30.6424,3.27948
,34.8,-30.9763,3.1503
,34.9,-31.7489,2.50096
,35,-31.9824,3.87072
,35.1,-30.7453,3.34677
,35.2,-30.9356,2.9904
,35.3,-30.8601,3.35769
,35.4,-29.4815,2.95301
,35.5,-27.8711,2.99
,35.6,-26.0729,4.01302
,35.7,-25.8673,3.26618
,35.8,-25.8252,3.27468
,35.9,-24.805,2.32956
,36,-24.0448,2.15489
,36.1,-22.483,3.48109
,36.2,-21.3683,2.97373
,36.3,-20.1532,2.30252
,36.4,-19.9354,2.50907
,36.5,-18.6729,1.96574
,36.6,-17.7591,2.05827
,36.7,-16.372,2.3737
,36.8,-14.833,2.30674
,36.9,-14.6817,3.44277
,37,-13.6309,1.93451
,37.1,-12.8475,2.46229
,37.2,-12.2128,1.94239
,37.3,-10.3161,2.68325
,37.4,-7.88671,2.15985
,37.5,-5.73335,1.25569
,37.6,-4.35229,0.68098
,37.7,-1.97723,0.29759
,37.8,-1.97143,0.24626
,37.9,-1.38538,5.7256e-2
,38,-1.62575,-0.70289
,38.1,-2.07816,-0.72607
,38.2,-0.63002,-0.48382
,38.3,-1.08448,5.8229e-2
,38.4,-2.46704,0.28957
,38.5,-5.57563,0.41838
,38.6,-9.58315,0.72323
,38.7,-10.7877,1.25675
,38.8,-13.5991,0.46497
,38.9,-16.0982,0.4803
,39,-18.9244,1.78901
,39.1,-20.4178,2.06668
,39.2,-21.0213,1.25141
,39.3,-24.1598,1.40866
,39.4,-27.138,2.07206
,39.5,-29.1765,1.8088
,39.6,-31.0036,2.32339
,39.7,-33.3271,2.35082
,39.8,-33.6957,2.67063
,39.9,-34.1871,2.47853
,40,-35.6308,2.77246
,40.1,-37.4899,2.78124
,40.2,-36.4251,3.19174
,40.3,-37.5509,2.89645
,40.4,-38.7943,3.25226
,40.5,-39.1235,3.32189
,40.6,-38.6666,2.91812
,40.7,-38.2334,3.23626
,40.8,-37.1088,3.65201
,40.9,-36.2415,2.56939
,41,-34.4174,1.94055
,41.1,-32.6094,2.11054
,41.2,-30.9267,3.26083
,41.3,-28.4397,1.06584
,41.4,-29.3118,2.40388
,41.5,-28.6503,1.79248
,41.6,-28.7276,1.71911
,41.7,-25.5562,1.23626
,41.8,-21.5739,2.16275
,41.9,-22.1614,2.25125
,42,-21.2679,2.23968
,42.1,-16.8822,2.70747
,42.2,-17.2219,3.80799
,42.3,-16.1254,3.059
,42.4,-15.661,1.52252
,42.5,-13.0845,2.23292
,42.6,-11.4724,1.48092
,42.7,-8.47336,1.35839
,42.8,-7.16288,2.51594
,42.9,-5.34513,1.48901
,43,-2.46535,1.00414
,43.1,2.7225,0.79967
,43.2,3.01786,-0.13173
,43.3,0.3778,-1.13255
,43.4,1.33581,-0.97755
,43.5,-1.645,-0.49138
,43.6,-2.34941,0.21553
,43.7,-4.03493,-0.31626
,43.8,-4.18223,-0.36348
,43.9,-5.3039,0.43236
,44,-7.9572,0.25864
,44.1,-8.81385,1.01913
,44.2,-9.80212,0.71486
,44.3,-8.40897,0.48823
,44.4,-9.91727,0.38121
,44.5,-10.2215,0.48493
,44.6,-9.0035,0.81891
,44.7,-9.38227,0.50738
,44.8,-9.64965,1.20123
,44.9,-10.4761,-0.27307
,45,-9.79241,0.83971
,45.1,-9.77378,1.04929
,45.2,-9.15709,0.8144
,45.3,-10.0413,0.22311
,45.4,-11.8068,0.85467
,45.5,-11.5984,1.37404
,45.6,-12.5771,-0.32774
,45.7,-11.7077,1.67128
,45.8,-11.7925,4.0053e-2
,45.9,-10.8741,1.88822
,46,-9.93631,1.32991
,46.1,-8.92754,1.46196
,46.2,-7.30719,1.22317
,46.3,-5.88789,1.45683
,46.4,-3.50301,0.48311
,46.5,-3.22456,0.61186
,46.6,-2.66892,0.21284
,46.7,-1.01572,-0.59143
,46.8,-1.63631,-0.46207
,46.9,3.2585e-2,-0.63522
,47,1.9431,-0.14841
,47.1,1.35079,-3.1846e-2
,47.2,3.07663,0.14614
,47.3,3.59906,0.90816
,47.4,2.75396,-0.31257
,47.5,4.20233,0.29209
,47.6,4.8183,0.20382
,47.7,3.33187,-0.24265
,47.8,2.25965,-0.26088
,47.9,3.6008,-0.70587
