DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-2.12861,7.9653e-2
,0.1,-2.66594,0.29385
,0.2,-2.97752,-0.5154
,0.3,-2.21367,-0.30402
,0.4,-2.94008,-0.2534
,0.5,-1.97106,-1.17159
,0.6,-2.19876,-0.05644
,0.7,-1.44071,0.02678
,0.8,-2.51786,-0.59564
,0.9,-2.39728,-0.5321
,1,-4.22467,-0.71825
,1.1,-8.24225,0.84821
,1.2,-10.0558,0.5411
,1.3,-12.0088,-0.26707
,1.4,-12.0615,0.95306
,1.5,-11.9309,0.20908
,1.6,-12.2228,-0.29821
,1.7,-12.3242,-0.27554
,1.8,-10.9188,0.44516
,1.9,-12.6327,-0.56817
,2,-12.4597,-0.30044
,2.1,-11.7257,-5.9175e-2
,2.2,-10.9902,0.24974
,2.3,-11.0601,5.7727e-2
,2.4,-10.9209,1.14649
,2.5,-11.8825,-1.52977
,2.6,-10.6172,0.35601
,2.7,-11.6082,0.28038
,2.8,-10.7777,-0.25823
,2.9,-8.17113,-1.34964
,3,-5.34178,-1.24643
,3.1,-4.03115,-0.79184
,3.2,-4.2287,1.14578
,3.3,-3.20067,-2.46406
,3.4,-1.5786,-2.21162
,3.5,-1.59466,-2.65821
,3.6,0.15334,-2.76784
,3.7,0.20228,-2.93429
,3.8,0.77414,-2.87935
,3.9,1.17031,-1.33165
,4,0.37505,-3.30306
,4.1,0.98299,-3.58299
,4.2,0.44418,-3.09582
,4.3,0.87736,-2.70172
,4.4,1.33083,-3.18773
,4.5,0.69781,-1.54054
,4.6,1.2758,-3.47058
,4.7,0.36655,-3.30734
,4.8,-0.54721,-3.28898
,4.9,-0.86826,-1.73022
,5,-2.1426,-4.31482
,5.1,-1.97652,-1.90511
,5.2,-2.43091,-1.04201
,5.3,-3.34404,-1.43078
,5.4,-2.88408,1.54918
,5.5,-3.96445,-2.01292
,5.6,-6.99684,-2.05593
,5.7,-10.1027,-0.58261
,5.8,-9.55984,-0.20684
,5.9,-11.8468,0.6451
,6,-13.0179,-0.46818
,6.1,-13.9881,0.7332
,6.2,-12.5171,0.99859
,6.3,-14.5599,0.63981
,6.4,-15.0707,-0.51289
,6.5,-13.9364,0.26635
,6.6,-11.8249,0.11157
,6.7,-11.5322,0.57131
,6.8,-13.463,-0.19988
,6.9,-12.5841,-0.30732
,7,-13.0107,0.12876
,7.1,-11.7755,-0.33194
,7.2,-10.4686,0.47925
,7.3,-9.17801,0.23056
,7.4,-5.58442,-0.11113
,7.5,-5.3168,-1.38739
,7.6,-4.67305,-0.97732
,7.7,-3.00688,-2.20434
,7.8,-1.80163,-2.93857
,7.9,-1.02258,-2.21591
,8,-0.71206,-3.47828
,8.1,-2.41276,-3.25922
,8.2,-0.80411,-5.91686
,8.3,1.09834,-2.83886
,8.4,0.49123,-4.51388
,8.5,1.24524,-2.80523
,8.6,1.72188,-2.97097
,8.7,1.9717,-4.63824
,8.8,2.05543,-2.65624
,8.9,0.95628,-4.00486
,9,2.44544,-3.4673
,9.1,2.50268,-4.60634
,9.2,1.74125,-0.60014
,9.3,0.92864,-4.29121
,9.4,2.62434,-3.58929
