DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,30.3,-44.9288,-10.3775
,30.4,-43.9554,-10.7272
,30.5,-44.0684,-9.51348
,30.6,-44.6503,-9.91523
,30.7,-44.9383,-10.7345
,30.8,-43.8981,-11.9285
,30.9,-44.7254,-11.5926
,31,-43.319,-11.0991
,31.1,-44.4849,-10.6029
,31.2,-42.6207,-10.7875
,31.3,-38.3346,-11.3515
,31.4,-35.8289,-14.8402
,31.5,-34.0769,-12.889
,31.6,-31.3677,-12.2842
,31.7,-27.1141,-11.3398
,31.8,-22.8105,-12.2806
,31.9,-21.4636,-11.913
,32,-15.9901,-11.6923
,32.1,-8.98639,-8.71144
,32.2,-2.40098,-6.60454
,32.3,0.20129,-6.87782
,32.4,-0.6795,-5.27178
,32.5,3.56247,-6.07563
,32.6,2.31041,-5.87195
,32.7,1.05025,-6.32924
,32.8,2.79367,-4.29892
,32.9,2.96832,-6.97297
,33,0.64938,-6.38871
,33.1,1.53436,-6.03
,33.2,3.01889,-7.72924
,33.3,2.60229,-5.79576
,33.4,1.13939,-6.23751
,33.5,3.04649,-6.31795
,33.6,2.54237,-5.55797
,33.7,-0.60358,-4.95434
,33.8,-4.28597,-4.69312
,33.9,-3.7986,-4.34775
,34,-8.85483,-3.72614
,34.1,-13.2553,-4.28187
,34.2,-15.7669,-4.06815
,34.3,-15.8419,-3.99524
,34.4,-14.079,-5.60794
,34.5,-15.8224,-3.70337
,34.6,-15.7774,-3.83576
,34.7,-15.2145,-4.25781
,34.8,-12.7858,-3.97683
,34.9,-12.4513,-4.78611
,35,-9.65588,-4.56327
,35.1,-9.70339,-4.42086
,35.2,-11.0449,-3.91251
,35.3,-8.54815,-3.46414
,35.4,-11.3231,-7.18204
,35.5,-9.97472,-5.3638
,35.6,-10.3036,-3.90113
,35.7,-11.671,-5.13479
,35.8,-9.36093,-4.97118
,35.9,-9.20609,-5.54009
,36,-2.87063,-5.50398
,36.1,-4.40835,-5.45258
,36.2,-2.12637,-5.54676
,36.3,-1.08817,-7.02063
,36.4,1.88685,-5.70401
