DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-3.71615,0.57953
,0.1,-2.95151,-0.56701
,0.2,-5.1091,1.00227
,0.3,-4.49422,0.92429
,0.4,-3.78696,-1.60235
,0.5,-2.28507,-4.54842
,0.6,-2.76566,-5.34862
,0.7,-3.30384,-6.09537
,0.8,-3.70171,-10.7096
,0.9,-3.7802,-13.7763
,1,-3.86244,-15.5088
,1.1,-3.42886,-17.2269
,1.2,-3.55929,-19.7809
,1.3,-5.07683,-23.166
,1.4,-5.21735,-25.7871
,1.5,-5.96595,-28.7941
,1.6,-7.45385,-32.0093
,1.7,-7.57625,-34.2711
,1.8,-6.52642,-35.0746
,1.9,-7.56052,-38.6024
,2,-8.28887,-40.5791
,2.1,-7.43699,-40.6358
,2.2,-8.01645,-40.0934
,2.3,-7.84753,-40.594
,2.4,-7.71836,-41.0658
,2.5,-8.39086,-41.0622
,2.6,-8.08057,-41.2855
,2.7,-6.77427,-36.537
,2.8,-6.03772,-34.2621
,2.9,-5.81803,-31.2586
,3,-4.36016,-28.189
,3.1,-4.19196,-26.6556
,3.2,-5.2604,-26.4062
,3.3,-3.70317,-25.585
,3.4,-3.02019,-22.6021
,3.5,-2.98317,-22.5026
,3.6,-3.07755,-20.0274
,3.7,-1.72687,-17.4829
,3.8,-1.03301,-13.3218
,3.9,-0.92945,-10.8059
,4,-8.2759e-2,-7.40683
,4.1,-0.18897,-4.18928
,4.2,1.39699,-1.16201
,4.3,-0.2137,1.58187
,4.4,-0.13983,0.5047
,4.5,-0.68948,1.14728
,4.6,-0.803,9.059e-3
,4.7,-1.35308,-1.32279
,4.8,-3.32896,-7.26377
,4.9,-4.09009,-13.6326
,5,-5.63619,-19.3249
,5.1,-5.38587,-21.2181
,5.2,-5.34583,-25.3957
,5.3,-7.38069,-29.6034
,5.4,-7.55025,-36.3832
,5.5,-9.53458,-39.332
,5.6,-10.7626,-41.9599
,5.7,-10.79,-44.5185
,5.8,-10.554,-45.9037
,5.9,-10.2206,-47.1908
,6,-10.2895,-48.3853
,6.1,-9.23598,-46.9187
,6.2,-9.83631,-47.5485
,6.3,-9.99101,-45.9259
,6.4,-10.3909,-47.7388
,6.5,-11.34,-47.5932
,6.6,-9.71112,-47.7186
,6.7,-10.3517,-47.8204
,6.8,-10.0012,-47.0256
,6.9,-9.8019,-46.2442
,7,-9.45991,-43.624
,7.1,-9.67459,-43.7299
,7.2,-9.57036,-42.3464
,7.3,-7.80012,-38.9154
,7.4,-6.79781,-35.1974
,7.5,-7.88266,-35.0072
,7.6,-6.83017,-35.2997
,7.7,-6.5735,-32.3345
,7.8,-5.77782,-29.4011
,7.9,-5.65697,-26.6665
,8,-5.26894,-23.7367
,8.1,-3.02615,-20.5986
,8.2,-2.47824,-15.0102
,8.3,-1.41205,-12.8276
,8.4,1.6911e-2,-8.38263
,8.5,-0.60826,-4.41616
,8.6,-1.27489,0.1472
,8.7,0.68402,-0.29467
,8.8,-0.87799,0.61069
,8.9,0.2405,1.54524
,9,-1.28185,0.18959
,9.1,-1.41272,0.41792
,9.2,-0.77395,-3.9143e-2
,9.3,-2.97643,-4.09012
