DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,18.8,1.62838,-3.71396
,18.9,1.04061,-5.06978
,19,0.96614,-5.73326
,19.1,0.79814,-6.35362
,19.2,0.54449,-9.5433
,19.3,-1.00558,-10.7754
,19.4,-0.62444,-14.6092
,19.5,-1.99013,-17.0121
,19.6,-3.27126,-19.6375
,19.7,-4.00742,-22.2241
,19.8,-4.31315,-25.1317
,19.9,-5.40334,-27.0784
,20,-5.19194,-28.4652
,20.1,-4.9274,-27.8247
,20.2,-4.3222,-27.2141
,20.3,-5.558,-28.7607
,20.4,-4.20586,-28.6658
,20.5,-5.53277,-27.4716
,20.6,-4.53036,-28.9183
,20.7,-5.89357,-30.0033
,20.8,-6.05771,-28.9669
,20.9,-5.98361,-29.1808
,21,-6.41589,-29.7568
,21.1,-7.10533,-28.9258
,21.2,-8.01073,-28.722
,21.3,-7.32621,-28.1688
,21.4,-5.35458,-28.1506
,21.5,-4.56477,-25.2242
,21.6,-2.04344,-20.3305
,21.7,0.25678,-18.5124
,21.8,0.30642,-15.821
,21.9,1.15281,-13.4725
,22,0.24618,-10.5647
,22.1,2.02208,-9.71634
,22.2,1.74496,-6.74192
,22.3,0.48525,-5.22623
,22.4,8.3717e-2,-2.782
,22.5,-0.90298,-0.89445
,22.6,-1.32614,-0.85283
,22.7,-1.11695,-0.26273
,22.8,-0.56545,-6.1724e-2
,22.9,5.3578e-2,0.38037
,23,-1.08935,2.83685
,23.1,0.58444,2.58904
,23.2,-0.33622,2.49351
,23.3,-0.14083,2.25511
,23.4,-0.55682,2.22431
,23.5,-2.00228,0.12839
,23.6,-2.23689,0.2203
,23.7,-1.97389,-1.2349
,23.8,-1.58728,-3.16596
,23.9,-2.16948,-7.299
,24,-3.36504,-10.1451
,24.1,-3.6538,-11.1696
,24.2,-4.23105,-13.899
,24.3,-4.51529,-15.2876
,24.4,-4.77294,-16.8262
,24.5,-5.51624,-18.0372
,24.6,-4.92123,-18.5352
,24.7,-4.35134,-20.9841
,24.8,-4.22194,-21.8353
,24.9,-5.18994,-21.5026
,25,-4.69226,-21.5351
,25.1,-4.15036,-21.1494
,25.2,-4.2409,-21.2029
,25.3,-5.71624,-21.1769
,25.4,-4.60604,-20.9591
,25.5,-5.17617,-20.9038
,25.6,-4.44982,-20.5776
,25.7,-5.26155,-20.9373
,25.8,-4.64715,-20.1958
,25.9,-5.13079,-19.9292
,26,-4.93965,-18.4274
,26.1,-3.69478,-17.3655
,26.2,-3.57689,-16.3154
,26.3,-2.77992,-12.8224
