DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,-3.94136,1.11238
,0.1,-2.97143,0.03594
,0.2,-1.99733,-4.2808
,0.3,-3.68385,-8.48085
,0.4,-3.25204,-11.9838
,0.5,-3.02528,-15.5517
,0.6,-3.33815,-16.4857
,0.7,-3.18214,-16.9963
,0.8,-3.024,-19.8025
,0.9,-2.7645,-22.3409
,1,-3.57765,-22.1553
,1.1,-3.73907,-25.3211
,1.2,-4.16313,-23.7209
,1.3,-5.63188,-24.7303
,1.4,-3.33676,-24.8964
,1.5,-4.76135,-26.5075
,1.6,-4.34857,-26.5905
,1.7,-5.62987,-27.2451
,1.8,-5.664,-28.5647
,1.9,-6.54458,-28.2127
,2,-6.96599,-30.1992
,2.1,-5.52848,-28.5085
,2.2,-5.04785,-26.6998
,2.3,-4.85875,-24.5921
,2.4,-5.02659,-24.5533
,2.5,-5.45802,-23.0584
,2.6,-4.94316,-22.7682
,2.7,-4.28663,-19.4196
,2.8,-4.26085,-20.1766
,2.9,-2.56526,-18.9334
,3,-2.76419,-16.9965
,3.1,-0.70852,-13.6635
,3.2,-4.7066e-2,-8.86104
,3.3,0.38805,-6.33285
,3.4,-0.14472,-6.02463
,3.5,0.17876,-4.15262
,3.6,-1.50681,-3.30209
,3.7,-1.04713,-1.45447
,3.8,-0.37078,4.9527e-2
,3.9,-3.1057e-2,0.89335
,4,1.36766,2.50465
,4.1,-0.61527,1.20545
,4.2,-0.94922,1.3977
,4.3,0.18541,1.32277
,4.4,-0.75899,-1.88488
,4.5,-0.4725,-1.64526
,4.6,-1.15673,-3.39062
,4.7,-0.82372,-3.81246
,4.8,-1.02946,-4.60473
,4.9,-1.22792,-6.17732
,5,-0.68033,-6.77313
,5.1,0.35453,-5.72053
,5.2,-1.11885,-6.27165
,5.3,-0.83957,-8.38693
,5.4,-1.18537,-9.02233
,5.5,-0.23278,-8.76325
,5.6,-0.63268,-8.13299
,5.7,-1.70704,-9.05383
,5.8,-1.29933,-8.18099
,5.9,-0.84589,-8.38335
,6,-0.69289,-9.5829
,6.1,-1.08492,-9.10968
,6.2,-0.87637,-8.87016
,6.3,-1.5773,-9.0137
,6.4,-0.18543,-7.87793
,6.5,0.50108,-8.61005
,6.6,-0.72601,-8.65758
,6.7,-0.18808,-7.71403
,6.8,2.7266e-2,-6.93703
,6.9,-0.84113,-6.85428
,7,-0.43756,-6.12653
,7.1,0.33415,-7.1765
,7.2,-0.57778,-6.57033
,7.3,-1.18024,-5.22503
,7.4,-1.72078,-3.94176
,7.5,-1.37026,-3.55639
,7.6,-1.38827,-2.63884
,7.7,-0.81333,-2.34059
,7.8,-1.20191,-1.25144
,7.9,-1.86464,-2.20499
,8,-1.73542,-0.59151
,8.1,-2.55107,0.83667
,8.2,-1.97674,1.76453
,8.3,-0.26174,1.26344
,8.4,-1.19628,2.17621
,8.5,-1.18319,2.46894
,8.6,-1.54696,2.70066
,8.7,-0.31055,3.81493
,8.8,0.19937,2.86883
,8.9,4.6628e-2,2.16303
,9,-0.40829,0.27817
,9.1,-1.93231,-1.72696
,9.2,-0.84236,-1.19784
,9.3,-0.29353,-2.01088
