,RMSE,ëää÷åWêî
1,7.683438138602475,0.409266421790699
2,9.829274093293842,0.38950062316842465
3,7.168531743469645,0.5627097227729945
4,7.666295218790439,0.5111381062058509
5,6.438701883335604,0.7050103067001453
