DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,6.1057,-20.6682
,0.1,6.63565,-20.7509
,0.2,6.73205,-20.1215
,0.3,8.19711,-19.4433
,0.4,8.72354,-18.8986
,0.5,12.9508,-15.9993
,0.6,12.5542,-16.7276
,0.7,14.4289,-16.045
,0.8,14.4744,-15.6498
,0.9,13.7198,-16.0052
,1,15.5029,-15.9615
,1.1,14.8733,-18.1871
,1.2,15.049,-17.427
,1.3,15.2556,-17.4703
,1.4,13.4812,-16.9754
,1.5,13.1563,-16.8991
,1.6,12.6376,-17.6658
,1.7,12.7646,-16.6281
,1.8,12.0411,-17.8349
,1.9,9.17831,-17.7553
,2,9.55606,-18.1337
,2.1,8.71325,-18.407
,2.2,8.08321,-20.1625
,2.3,4.76342,-19.6415
,2.4,-1.09889,-22.8997
,2.5,-2.38533,-22.3228
,2.6,-2.09357,-22.9131
,2.7,-2.54146,-23.2478
,2.8,-1.53674,-23.1366
,2.9,0.1306,-24.7347
,3,-0.77585,-26.3467
,3.1,-1.98777,-22.9806
,3.2,-2.59394,-24.0056
,3.3,-3.59001,-23.2603
,3.4,-2.03171,-24.159
,3.5,-2.22597,-23.4475
,3.6,-3.3045e-2,-23.8593
,3.7,-0.14984,-23.7088
,3.8,0.90449,-23.4287
,3.9,0.13096,-23.6264
,4,-0.28116,-23.9315
,4.1,2.44742,-23.874
,4.2,2.95423,-23.3162
,4.3,4.20815,-22.7437
,4.4,5.51762,-22.8203
,4.5,7.28557,-23.4645
,4.6,9.79369,-21.9094
,4.7,8.7513,-21.6747
,4.8,9.90668,-22.0025
,4.9,13.1376,-22.6422
,5,12.2301,-21.4067
,5.1,12.5952,-22.068
,5.2,11.3927,-21.5584
,5.3,9.98661,-21.7212
,5.4,8.823,-21.3203
,5.5,9.51532,-22.2658
,5.6,9.57346,-22.1267
,5.7,10.2621,-20.8392
,5.8,10.959,-21.055
,5.9,10.2622,-21.7804
,6,10.6241,-22.7923
,6.1,10.6027,-21.9249
,6.2,9.8596,-22.673
,6.3,8.83288,-26.1142
,6.4,9.4337,-21.9241
,6.5,8.26556,-21.5683
,6.6,5.95647,-21.1153
,6.7,5.32282,-22.5949
,6.8,3.26731,-23.0928
,6.9,2.33487,-23.5945
,7,0.29812,-23.4839
,7.1,-0.44781,-21.6204
,7.2,-1.93085,-26.6921
,7.3,-2.96121,-27.9618
,7.4,-1.92189,-24.8939
,7.5,-2.24039,-25.3696
,7.6,-1.64092,-25.1501
,7.7,-0.35994,-25.4881
,7.8,-0.55668,-26.3925
,7.9,-0.97404,-25.3423
,8,-0.49501,-25.2694
,8.1,-1.20207,-25.4577
,8.2,-0.75006,-24.8477
,8.3,-0.77813,-25.9182
,8.4,-1.11323,-25.1823
,8.5,-1.19815,-25.5516
,8.6,-1.31997,-26.076
,8.7,-0.3605,-25.2716
,8.8,0.92746,-25.9243
,8.9,-0.28952,-26.3091
,9,1.35898,-22.9344
,9.1,5.30051,-22.8091
,9.2,11.3664,-19.2946
,9.3,13.7526,-16.9042
,9.4,16.4203,-14.8214
,9.5,16.9463,-14.6509
,9.6,17.3156,-15.9662
