DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,19.2,10.1983,-18.7078
,19.3,9.66083,-19.1086
,19.4,11.1999,-17.6776
,19.5,10.6525,-16.3973
,19.6,10.027,-17.7994
,19.7,10.5901,-18.7316
,19.8,11.1296,-19.5324
,19.9,10.2602,-18.2376
,20,10.9091,-18.9823
,20.1,11.221,-18.0674
,20.2,10.3682,-18.2433
,20.3,10.7697,-18.2414
,20.4,10.4741,-18.6586
,20.5,10.3665,-17.9903
,20.6,10.7456,-18.6168
,20.7,11.1019,-19.0377
,20.8,10.7202,-18.8311
,20.9,9.94282,-18.7713
,21,11.0208,-17.8903
,21.1,9.95285,-18.3829
,21.2,9.99099,-19.5359
,21.3,7.83475,-20.1792
,21.4,6.31687,-21.1287
,21.5,4.58383,-20.6435
,21.6,1.62026,-20.8123
,21.7,0.32231,-21.6955
,21.8,-0.61482,-21.9087
,21.9,-1.38085,-24.1594
,22,-2.24979,-23.7443
,22.1,-2.78142,-22.8042
,22.2,-1.97794,-23.2824
,22.3,-2.02617,-22.7531
,22.4,-1.6386,-21.6752
,22.5,-1.11453,-23.2263
,22.6,-1.17727,-23.5517
,22.7,-1.40998,-22.3702
,22.8,-2.0548,-24.0669
,22.9,-1.79392,-22.0903
,23,-2.62799,-22.3561
,23.1,-0.69192,-21.6222
,23.2,-1.05654,-22.7355
,23.3,-0.98771,-24.9516
,23.4,-1.1501,-22.0102
,23.5,1.4963,-22.8308
,23.6,1.71614,-19.9541
,23.7,2.4587,-21.6367
,23.8,7.45493,-21.062
,23.9,7.82757,-22.2214
,24,8.69911,-19.3003
,24.1,10.2593,-19.2908
,24.2,9.61317,-17.6777
,24.3,12.7828,-18.7205
,24.4,11.5257,-18.3152
,24.5,12.5694,-17.8958
,24.6,13.7496,-15.3043
,24.7,13.4683,-18.9716
,24.8,9.14684,-18.4605
,24.9,13.1699,-18.3245
,25,10.8092,-17.0597
,25.1,13.127,-17.3086
,25.2,11.8216,-18.794
,25.3,11.656,-18.5367
,25.4,11.2201,-18.2075
,25.5,11.4385,-17.7995
,25.6,11.6819,-17.6637
,25.7,10.5167,-17.917
,25.8,10.8812,-17.9987
,25.9,9.32,-18.1236
,26,6.23499,-20.2911
,26.1,3.96459,-20.7503
,26.2,4.3288,-20.6996
,26.3,1.81021,-20.0653
,26.4,1.4257e-2,-21.438
,26.5,-0.29506,-22.201
,26.6,-1.91457,-24.6487
,26.7,-2.46826,-25.6279
,26.8,-3.48615,-23.7307
,26.9,-2.10512,-21.9129
,27,-1.40309,-22.4937
,27.1,-1.035,-22.7873
,27.2,-1.84415,-24.7606
,27.3,-1.5736,-25.5525
,27.4,-1.54375,-22.0799
,27.5,-2.02481,-22.1475
,27.6,-1.38823,-22.6023
,27.7,-0.85994,-20.0507
,27.8,-1.21875,-23.3158
,27.9,-1.43222,-22.8245
,28,-1.52805,-22.7144
,28.1,-1.7514,-22.5593
,28.2,-1.51314,-22.2335
,28.3,-0.3711,-20.2713
,28.4,2.19277,-20.0512
,28.5,5.56845,-18.8473
,28.6,8.90939,-17.5097
,28.7,12.5632,-16.2502
,28.8,15.7248,-14.5418
,28.9,17.303,-13.5984
,29,17.6101,-13.1553
,29.1,19.9213,-13.5507
,29.2,19.2185,-12.873
,29.3,18.4689,-12.5348
,29.4,16.096,-13.145
,29.5,17.3468,-12.1931
,29.6,19.3583,-13.1775
,29.7,17.6778,-12.7095
,29.8,15.0159,-13.4356
,29.9,16.4918,-12.3976
,30,18.0237,-13.6524
,30.1,18.6202,-12.9015
,30.2,17.1276,-12.8578
,30.3,14.4857,-13.2376
,30.4,18.9306,-13.4797
,30.5,15.142,-11.4341
,30.6,13.8173,-14.8976
,30.7,13.8205,-16.6049
,30.8,10.8059,-18.8321
,30.9,4.6919,-18.9438
,31,6.71595,-21.6999
,31.1,4.52345,-21.0058
,31.2,2.88524,-20.6968
,31.3,4.40765,-22.1112
,31.4,0.86115,-21.8818
,31.5,2.84823,-20.9037
,31.6,-1.09709,-20.9144
,31.7,1.75831,-21.6249
,31.8,1.08803,-21.5753
,31.9,0.49379,-21.273
,32,1.0817,-20.0373
,32.1,3.922e-3,-21.5118
,32.2,1.87698,-22.2004
,32.3,0.98252,-21.9575
,32.4,0.91179,-21.2391
,32.5,1.44756,-21.0439
,32.6,0.93405,-21.3211
,32.7,2.04415,-22.4304
,32.8,1.73272,-21.2535
,32.9,2.23067,-22.5955
,33,3.89731,-21.9719
,33.1,5.16371,-20.1033
,33.2,8.17389,-19.6541
,33.3,8.11447,-23.9318
,33.4,8.32716,-22.8047
,33.5,8.99722,-20.1464
,33.6,8.27216,-19.735
,33.7,8.68808,-20.128
,33.8,8.41349,-19.4754
,33.9,9.01405,-19.7449
,34,8.97448,-19.8731
,34.1,7.43199,-19.3705
,34.2,8.55546,-19.9807
,34.3,9.85977,-20.2776
,34.4,8.95161,-19.9614
,34.5,9.36421,-21.0479
,34.6,8.51429,-20.8013
,34.7,8.89396,-20.2653
,34.8,9.91343,-20.1484
,34.9,8.20716,-20.1801
,35,7.69252,-21.0227
,35.1,7.37251,-20.6313
,35.2,7.01484,-20.0879
,35.3,7.05386,-20.9463
,35.4,6.16097,-20.8069
,35.5,2.77191,-20.7399
,35.6,3.65638,-21.692
,35.7,-0.29534,-21.4314
,35.8,2.03422,-22.4263
,35.9,-1.8349,-22.1927
,36,0.79101,-22.5285
,36.1,-2.38217,-22.8069
,36.2,0.74562,-23.0801
,36.3,-1.82455,-22.9573
,36.4,-2.24969,-19.7161
,36.5,0.96858,-22.3618
,36.6,-0.59026,-22.8284
,36.7,-2.38659,-22.9818
,36.8,1.21261,-23.3647
,36.9,-2.23588,-21.4934
,37,1.77151,-22.3833
,37.1,-2.88302,-22.4886
,37.2,-0.29181,-23.2339
,37.3,1.11704,-22.6342
,37.4,-2.38846,-22.4474
,37.5,0.92901,-24.2086
,37.6,-1.12389,-23.1277
,37.7,-0.57822,-22.7277
,37.8,0.32313,-22.9315
,37.9,-0.87175,-22.4047
,38,4.01638,-20.7675
,38.1,9.99229,-17.4795
,38.2,16.0675,-18.2394
,38.3,16.6272,-14.1189
,38.4,16.4719,-13.3974
,38.5,16.5721,-13.104
,38.6,17.8239,-13.3809
,38.7,18.3202,-13.3011
,38.8,17.7015,-12.3899
,38.9,17.869,-13.0412
,39,17.121,-13.336
,39.1,17.0807,-14.8952
,39.2,16.5226,-11.9483
,39.3,17.1259,-12.3682
,39.4,16.754,-12.5786
,39.5,16.41,-12.4219
,39.6,16.4246,-12.7209
,39.7,15.9036,-13.1458
,39.8,16.3304,-13.3325
,39.9,17.0164,-13.4984
,40,16.3179,-13.0891
,40.1,15.9144,-12.4919
,40.2,15.0334,-15.2351
,40.3,14.8518,-15.9961
,40.4,14.7938,-15.3205
,40.5,10.6397,-17.6892
,40.6,7.33676,-18.6901
,40.7,6.1314,-22.3778
,40.8,4.73819,-19.7709
,40.9,1.73262,-20.8465
,41,-8.1769e-2,-21.9294
,41.1,-0.97159,-21.6998
,41.2,-0.65464,-22.2736
,41.3,-1.55471,-22.4981
,41.4,-1.56731,-22.6683
,41.5,-0.92604,-22.9098
,41.6,-0.30733,-21.4385
,41.7,-2.79647,-24.1894
,41.8,-3.91156,-23.0337
,41.9,-3.29913,-22.6855
,42,-3.81661,-22.4827
,42.1,-4.02362,-22.2449
,42.2,-4.62229,-22.4622
,42.3,-3.58725,-22.3974
,42.4,-1.95952,-21.9884
,42.5,0.16458,-22.0308
,42.6,0.25722,-23.7668
,42.7,-0.27121,-22.461
,42.8,-3.28071,-23.1009
,42.9,-2.19357,-21.98
,43,3.58116,-21.7279
,43.1,6.64248,-18.5113
,43.2,9.92227,-16.2125
,43.3,13.8245,-13.7353
,43.4,15.0735,-12.7696
,43.5,15.726,-12.9481
,43.6,15.2024,-12.4857
,43.7,16.4167,-12.1117
,43.8,16.8915,-12.0905
,43.9,18.6831,-12.7959
,44,18.3048,-9.21045
,44.1,16.6321,-9.26047
,44.2,17.1047,-12.2271
,44.3,16.4784,-12.6466
,44.4,16.1663,-12.7936
,44.5,16.3615,-12.4727
,44.6,16.1313,-12.1548
,44.7,15.7025,-12.0441
,44.8,14.7468,-12.1363
,44.9,15.9562,-11.8187
,45,16.0952,-12.499
,45.1,14.8392,-11.7608
,45.2,15.2736,-11.8144
,45.3,15.1126,-12.1323
,45.4,12.9792,-13.3997
,45.5,8.23011,-13.9526
,45.6,3.89409,-17.5226
,45.7,0.97046,-18.4103
,45.8,-0.25025,-21.4817
,45.9,-1.77417,-21.8721
,46,-2.28374,-22.5943
,46.1,-1.75944,-22.8093
,46.2,-3.04482,-20.9833
,46.3,-2.01435,-22.7694
,46.4,-2.3755,-22.0183
,46.5,-3.05735,-22.1816
,46.6,-1.62716,-23.0257
,46.7,-2.15872,-22.3636
,46.8,-3.41868,-22.6634
,46.9,-1.60068,-21.1522
,47,-1.79857,-20.0616
,47.1,-2.4554,-19.9543
,47.2,-2.20979,-22.1052
,47.3,-2.50966,-19.7011
,47.4,-1.64323,-22.1275
,47.5,-0.64817,-22.8519
,47.6,-2.66084,-22.0253
,47.7,-1.25122,-21.9459
,47.8,-2.55196,-21.1459
,47.9,-3.74911,-21.5526
